from_txn_id,to_txn_id,time_delta_hours,amount_ratio,channel_change
3447952,3448136,1.1617,0.1703,False
3447953,3448365,2.6442,0.4436,False
3447954,3448862,13.5786,1.5118,False
3447955,3448125,1.0664,0.3997,False
3447956,3447967,0.1003,1.6744,False
3447957,3448334,2.3894,0.1301,False
3447958,3448486,3.6036,0.4036,False
3447959,3448001,0.2297,0.4901,False
3447960,3448795,12.8692,1.1687,False
3447961,3448948,14.2711,19.0675,False
3447962,3451253,31.2125,2.1876,False
3447963,3450504,23.4322,1.3768,False
3447964,3448277,1.9781,0.6287,False
3447965,3448022,0.3225,0.226,True
3447966,3479773,287.7319,0.1729,False
3447967,3448209,1.4981,0.4724,False
3447968,3448047,0.4403,0.2125,False
3447970,3448924,13.9592,0.9999,False
3447971,3448192,1.3567,4.602,False
3447972,3450062,20.9506,0.4186,False
3447973,3457898,92.5275,0.6761,False
3447974,3450042,20.8247,6.8622,False
3447975,3448032,0.3225,0.4914,False
3447976,3448093,0.7303,1.6018,False
3447977,3448013,0.2139,0.9273,False
3447978,3448576,4.6128,4.0042,False
3447979,3448123,0.8928,0.4378,False
3447980,3461121,119.3992,1.3574,False
3447981,3449451,17.2417,0.1936,True
3447982,3448103,0.7897,6.8231,False
3447983,3450954,26.3125,0.9997,False
3447984,3448044,0.3267,0.2524,False
3447985,3448987,14.4342,2.7693,False
3447986,3449216,15.8425,1.4798,False
3447987,3448173,1.1644,0.2593,True
3447988,3448021,0.1697,1.0015,False
3447989,3448024,0.2,1.0003,False
3447990,3448066,0.4156,2.4792,False
3447991,3460087,113.7156,19.9515,True
3447992,3450947,26.2236,1.4809,False
3447993,3448025,0.1936,0.5193,False
3447994,3456200,73.9181,2.5435,True
3447995,3448174,1.1253,1.997,False
3447996,3448060,0.3594,1.0022,False
3447997,3453625,50.3561,0.5043,False
3447999,3448361,2.3175,0.5464,False
3448000,3448539,3.9292,0.3686,False
3448001,3448159,1.0197,1.6563,False
3448002,3449733,18.8406,1.0735,False
3448003,3448528,3.8331,0.5071,False
3448004,3448337,2.1414,1.4266,False
3448005,3448407,2.7083,1.02,False
3448006,3462592,136.49,0.447,False
3448007,3448074,0.3825,1.0001,False
3448008,3449480,17.1986,44.1243,False
3448009,3448058,0.2844,2.2073,False
3448010,3535041,743.8986,1.3719,False
3448011,3448546,3.9533,0.5623,False
3448012,3457644,90.9461,0.7272,False
3448013,3448037,0.1067,15.2099,False
3448014,3448144,0.8328,0.7339,False
3448015,3448386,2.4386,0.4888,False
3448016,3450838,25.2069,0.7691,False
3448017,3449396,16.7178,1.0158,False
3448018,3448134,0.7358,0.0118,True
3448019,3448193,1.0944,0.2861,False
3448020,3449748,18.7853,4.7468,False
3448021,3448027,0.0483,0.9992,False
3448022,3448031,0.0581,0.9993,False
3448023,3448166,0.9294,0.5454,False
3448024,3448191,1.0444,0.3136,False
3448025,3448545,3.8367,2.049,False
3448026,3454215,62.1828,0.8671,False
3448027,3448030,0.0119,1.2819,False
3448028,3448233,1.2839,1.2572,False
3448030,3448080,0.2981,0.9997,False
3448031,3448063,0.1931,0.7798,True
3448032,3448752,11.6333,1.5012,False
3448033,3448598,4.8622,0.8467,False
3448034,3448040,0.0325,19.8752,True
3448035,3448038,0.0047,1.9986,False
3448036,3460446,115.4581,1.1119,False
3448037,3448068,0.1925,0.1969,False
3448038,3448182,0.9467,1.0002,False
3448040,3448042,0.0233,0.9999,False
3448041,3451910,40.2211,0.2569,False
3448042,3448142,0.6536,0.9598,False
3448043,3449428,16.7586,0.4827,False
3448044,3448054,0.0431,1.7908,False
3448045,3448308,1.6542,0.5225,False
3448046,3448075,0.1597,0.9229,False
3448047,3448104,0.4214,1.7031,False
3448048,3448084,0.2478,0.9497,False
3448049,3450873,25.2644,11.563,False
3448050,3455215,68.0756,0.2207,False
3448051,3457761,91.3739,2.0338,False
3448052,3533551,736.1236,3.3498,False
3448053,3448057,0.0314,4.2029,True
3448054,3448630,5.5083,7.0019,False
3448055,3473037,230.4375,0.9976,False
3448056,3448157,0.6853,1.5599,True
3448057,3448821,12.6275,0.281,False
3448058,3448280,1.4544,1.6461,False
3448059,3449681,18.21,0.4956,True
3448060,3449193,15.2953,1.0074,False
3448061,3448421,2.4825,0.9812,False
3448062,3448097,0.2678,5.4054,True
3448063,3448435,2.5425,1.2821,True
3448064,3448128,0.4397,0.704,False
3448065,3448107,0.3314,6.8361,False
3448066,3448092,0.2128,0.3853,False
3448067,3475228,243.4853,0.3085,False
3448068,3448153,0.5869,0.1108,False
3448069,3448263,1.2511,0.4175,False
3448070,3471191,211.4372,0.8108,False
3448071,3451860,39.7503,0.5117,False
3448072,3487745,359.2972,0.9998,False
3448073,3449994,19.9369,1.4255,False
3448075,3448275,1.3397,0.2688,False
3448076,3453539,49.2869,2.5012,True
3448077,3456040,72.4081,2.7828,True
3448078,3453555,49.3353,1.482,False
3448079,3448137,0.3964,1.5033,False
3448080,3448481,2.8503,1.369,False
3448081,3465277,160.2525,0.4968,False
3448082,3448621,4.9958,8.6821,False
3448083,3448364,1.8053,1.5016,False
3448084,3449597,17.5303,0.1059,True
3448085,3448214,0.8197,1.1677,False
3448086,3448327,1.545,1.3783,False
3448087,3448267,1.1192,1.2266,True
3448088,3456431,75.1317,0.2825,False
3448089,3448251,1.0133,0.8809,False
3448090,3463649,142.0461,0.9999,False
3448091,3451512,37.5011,1.7084,True
3448092,3448319,1.4153,1.8539,True
3448093,3448264,1.0564,0.3763,False
3448094,3452488,43.1533,1.7108,False
3448095,3505691,506.1031,2.0205,False
3448096,3448114,0.1233,0.955,False
3448097,3448117,0.1244,0.8977,False
3448098,3449393,16.1728,1.1622,False
3448099,3448109,0.0675,1.3063,False
3448100,3467951,183.6281,1.5325,False
3448101,3448288,1.1511,3.1702,False
3448102,3452780,44.7786,0.3627,False
3448103,3448355,1.5947,2.4096,False
3448104,3448196,0.5453,2.7653,False
3448105,3464166,144.8503,4.1666,False
3448106,3448431,2.1908,2.6309,False
3448107,3448283,1.1064,3.2151,False
3448108,3448194,0.5125,3.5082,False
3448109,3448228,0.7306,2.7275,False
3448110,3448448,2.3319,0.8552,True
3448111,3449601,17.365,1.0001,False
3448112,3448152,0.2408,4.313,False
3448113,3448326,1.3472,0.4036,False
3448114,3450839,24.5619,0.9388,False
3448115,3448387,1.8017,1.0001,False
3448116,3449178,14.8178,1.6981,True
3448117,3448220,0.6389,0.371,False
3448118,3448151,0.2064,0.9291,False
3448119,3452054,40.5703,1.6008,False
3448120,3456378,74.3731,6.4218,False
3448122,3448135,0.0719,0.5841,False
3448123,3449386,15.9906,2.4876,False
3448124,3448309,1.1389,1.8621,False
3448125,3448147,0.1597,3.4984,False
3448126,3451865,39.3639,2.5518,False
3448127,3448550,3.2522,0.6295,False
3448128,3504107,497.9903,2.2668,False
3448129,3448379,1.6678,0.2672,False
3448130,3448641,5.2739,0.5372,False
3448131,3450245,20.9356,1.5894,False
3448132,3457938,91.8006,0.5459,False
3448133,3449210,14.9144,0.1602,True
3448134,3448183,0.3067,208.2857,True
3448135,3460072,112.7025,4.0277,False
3448136,3448219,0.5372,2.4498,False
3448137,3448161,0.1603,2.6872,False
3448138,3449814,18.385,1.3629,False
3448139,3448474,2.3878,0.9995,False
3448140,3457520,89.5594,1.584,False
3448141,3448168,0.1853,0.7827,False
3448142,3448181,0.2436,1.0,False
3448143,3448180,0.2336,1.0182,False
3448144,3448156,0.0786,1.1344,False
3448145,3448378,1.5464,5.2595,True
3448146,3449260,15.0972,0.8545,False
3448147,3448290,0.8928,1.5951,False
3448148,3588253,1201.2281,0.0706,False
3448149,3449470,16.2628,0.9974,False
3448150,3550710,875.5567,0.3657,False
3448151,3448779,11.4275,1.2518,False
3448152,3448315,0.9969,0.3332,False
3448153,3448185,0.1833,2.8981,False
3448154,3450522,22.3672,2.8654,False
3448155,3453445,47.9964,2.7224,False
3448156,3448222,0.405,1.4442,False
3448157,3448250,0.5581,0.346,False
3448158,3453608,49.2269,1.8953,False
3448159,3448169,0.0578,2.2553,False
3448160,3457674,90.2211,7.8143,False
3448161,3448336,1.1189,0.8062,False
3448162,3448237,0.4328,1.0926,False
3448163,3526263,670.3147,0.5036,False
3448164,3448663,5.7017,0.5622,False
3448165,3502582,481.5919,0.4411,False
3448166,3448529,2.7992,13.8349,False
3448167,3448368,1.3017,2.2641,False
3448168,3448352,1.2017,1.6595,False
3448169,3448175,0.0369,0.4539,False
3448170,3448366,1.2714,6.7362,False
3448171,3448562,3.1942,1.6228,False
3448172,3456664,82.6989,0.6593,False
3448173,3448177,0.0203,1.0044,False
3448174,3448178,0.0222,1.0083,False
3448175,3448210,0.2056,2.2003,False
3448176,3448416,1.6753,3.6946,True
3448177,3448202,0.1536,5.1169,True
3448178,3448212,0.2044,1.003,False
3448179,3450278,20.84,18.4453,False
3448180,3448189,0.0425,1.9389,False
3448181,3448188,0.0369,0.9896,False
3448182,3448271,0.605,0.8283,False
3448183,3448221,0.2514,1.0,False
3448184,3449965,19.0044,0.2106,False
3448185,3448213,0.1842,1.5324,False
3448186,3448236,0.3083,1.3204,False
3448187,3448329,0.9364,1.6901,False
3448188,3448581,3.4706,0.089,False
3448189,3448200,0.0828,1.4719,False
3448190,3502624,481.8206,0.673,False
3448191,3448231,0.2556,3.188,False
3448192,3451971,39.67,0.5093,False
3448193,3454057,59.6117,2.3605,False
3448194,3450927,24.7456,0.8899,False
3448195,3474597,238.3011,0.6646,False
3448196,3448207,0.0553,1.0025,False
3448197,3460577,115.1736,0.9995,False
3448198,3448695,8.3672,0.1947,False
3448199,3450066,19.5922,0.4961,False
3448200,3448424,1.5942,0.2434,False
3448201,3449781,17.7633,2.523,False
3448202,3448458,1.8725,0.2946,True
3448204,3452056,40.0772,0.1857,False
3448205,3448828,11.6894,1.0367,True
3448206,3463368,139.6922,1.2715,False
3448207,3448333,0.8311,0.517,False
3448208,3450177,20.0894,4.0369,False
3448209,3448850,11.8264,1.3323,False
3448210,3448211,0.0108,0.519,False
3448211,3448232,0.1186,1.3749,False
3448212,3448224,0.0956,1.9154,False
3448213,3448238,0.1303,1.9493,False
3448214,3448217,0.0403,0.809,False
3448215,3448241,0.1281,1.0002,False
3448216,3450424,21.4033,1.0,False
3448217,3448292,0.4508,1.0589,False
3448218,3479516,284.6478,0.3798,False
3448219,3448225,0.0375,1.2257,False
3448220,3448653,4.8919,1.6136,False
3448221,3448483,1.9567,0.6047,False
3448222,3448229,0.0392,0.8141,False
3448223,3448239,0.0556,0.999,False
3448224,3448227,0.0133,0.519,False
3448225,3448495,2.0319,0.3336,False
3448226,3448790,11.0881,0.8239,False
3448227,3448240,0.0436,1.8925,False
3448228,3448717,9.1492,0.3616,False
3448229,3448300,0.4408,0.5414,False
3448230,3448295,0.42,0.9493,False
3448231,3453776,50.1439,0.0508,False
3448232,3448248,0.1119,0.3761,False
3448233,3448473,1.8111,0.6047,False
3448234,3448419,1.3683,2.1454,False
3448235,3453083,45.6617,1.5165,False
3448236,3448274,0.2903,1.0002,False
3448237,3449384,15.285,2.383,False
3448238,3448252,0.1075,0.2852,False
3448239,3448879,11.9833,0.8557,True
3448240,3448261,0.1533,0.5292,False
3448241,3448400,1.1411,1.0478,False
3448242,3460529,114.645,1.7362,False
3448243,3449694,17.1522,15.8653,False
3448245,3448276,0.2478,5.6364,False
3448246,3448433,1.3511,0.15,False
3448247,3464271,144.5917,1.8471,False
3448248,3448249,0.0039,2.3447,False
3448249,3448256,0.0428,1.589,False
3448250,3448389,1.0167,0.9082,False
3448251,3448699,8.2756,1.1432,False
3448252,3448270,0.1497,1.3158,False
3448253,3450238,20.1297,3.0832,False
3448254,3448346,0.6114,3.7333,False
3448255,3451346,34.295,2.1983,False
3448256,3448269,0.1214,0.7698,False
3448257,3448359,0.6969,0.1168,False
3448258,3536870,761.2183,3.6004,True
3448260,3449388,15.1414,0.7602,False
3448261,3448417,1.1756,0.9985,False
3448262,3467180,170.6658,0.7574,False
3448263,3448442,1.3464,0.5047,False
3448264,3450615,22.2033,1.1116,False
3448265,3450711,22.8367,3.2234,False
3448266,3448291,0.17,0.3095,False
3448267,3448513,1.9981,0.9782,False
3448268,3452847,44.1328,0.3961,False
3448269,3448349,0.5211,0.4326,False
3448270,3448278,0.0469,0.4183,False
3448271,3448574,2.7086,2.2079,False
3448272,3448394,0.8461,1.2264,False
3448273,3455957,70.5861,1.5147,False
3448274,3449530,15.8506,2.9853,False
3448275,3448342,0.4247,0.8419,False
3448276,3474255,235.9064,0.0986,True
3448277,3448294,0.09,1.0006,False
3448278,3448414,1.0128,1.999,False
3448280,3448289,0.0486,0.1916,False
3448281,3449306,14.5006,0.2137,False
3448282,3448594,3.2006,0.2679,False
3448283,3448397,0.8025,0.1519,False
3448284,3449832,17.5453,1.1628,False
3448285,3472231,215.5875,0.492,False
3448286,3448306,0.0758,0.9985,False
3448287,3461739,121.4672,3.5037,False
3448288,3448403,0.8117,0.5034,False
3448289,3448590,3.0247,6.0967,False
3448290,3448480,1.4722,0.8606,False
3448291,3448392,0.7458,1.9151,False
3448292,3450357,20.5864,5.8409,False
3448293,3449729,16.9611,0.1539,False
3448294,3449346,14.6561,1.9307,False
3448295,3448353,0.41,2.4531,False
3448296,3461190,117.7833,0.5363,False
3448297,3464283,144.4086,0.4717,False
3448298,3505267,502.4214,0.4392,False
3448299,3448806,10.8856,1.0827,False
3448300,3448310,0.0356,2.6363,False
3448301,3586516,1190.0556,1.0003,False
3448302,3471288,210.4297,1.8614,False
3448303,3477587,264.5317,1.1324,False
3448304,3448340,0.2747,0.9987,False
3448305,3454734,63.7758,0.4354,False
3448306,3450685,22.4228,1.1509,False
3448307,3448367,0.4428,0.5177,False
3448308,3448402,0.7211,0.4988,False
3448309,3448434,0.9847,0.2867,False
3448310,3448569,2.4172,0.8461,False
3448311,3545536,830.6633,2.0774,False
3448312,3456015,70.7792,0.8435,False
3448313,3448468,1.2864,0.5892,False
3448314,3452263,40.5817,0.1069,False
3448315,3449121,13.2772,2.9989,False
3448316,3454494,62.3417,0.2885,False
3448317,3448637,4.08,2.2446,True
3448318,3449157,13.4356,0.4542,False
3448319,3448325,0.0664,0.9997,False
3448320,3469297,190.3236,1.3306,False
3448321,3449473,15.2142,1.8579,True
3448322,3475113,240.5489,2.8877,False
3448323,3467774,181.22,0.6255,False
3448324,3448383,0.4389,0.9274,False
3448325,3448380,0.4222,1.0002,False
3448326,3448500,1.43,0.5371,False
3448327,3449347,14.4328,1.1555,False
3448328,3486415,350.5072,6.6323,False
3448329,3448344,0.1014,0.9078,False
3448330,3450822,23.0575,0.1796,False
3448331,3461896,123.2831,0.286,False
3448332,3448347,0.0892,0.9935,False
3448333,3448369,0.2472,0.4327,False
3448334,3449658,16.2897,2.0221,False
3448335,3454995,65.1144,1.0002,False
3448336,3448571,2.2383,0.4952,False
3448337,3448817,10.71,5.593,False
3448338,3448354,0.1144,0.9319,False
3448339,3448363,0.1519,3.0537,False
3448340,3465086,157.4269,5.1344,False
3448341,3476084,254.9067,0.9642,False
3448342,3449899,17.5669,2.4139,False
3448343,3481687,305.8339,1.2101,False
3448344,3448651,4.0736,2.4469,False
3448345,3452333,40.7225,0.8448,True
3448346,3449405,14.6586,0.6706,False
3448347,3448362,0.1011,5.3485,False
3448348,3451082,25.3664,0.2238,True
3448349,3448360,0.0619,3.2589,False
3448350,3455658,68.4769,0.6103,False
3448351,3502962,489.5847,0.922,False
3448352,3451417,34.7581,0.853,False
3448353,3448376,0.1878,0.8672,False
3448354,3531167,712.9461,0.3667,True
3448355,3448593,2.6967,0.9516,False
3448356,3451480,35.4469,4.7525,False
3448358,3448843,10.7906,1.3437,False
3448359,3448471,0.9492,0.6731,False
3448360,3448370,0.0633,0.3072,False
3448361,3448499,1.1919,0.4391,False
3448362,3448617,3.1619,0.3579,False
3448363,3448477,0.9583,1.7065,False
3448364,3471070,208.8475,0.9236,False
3448365,3450055,18.4061,1.209,False
3448366,3448797,10.3281,0.1992,True
3448367,3464217,143.4742,0.6658,False
3448368,3448406,0.3289,0.7497,False
3448369,3448455,0.7483,1.2789,False
3448370,3448393,0.2156,3.0022,False
3448371,3454914,64.4553,0.1072,False
3448372,3488825,372.4611,5.2805,False
3448373,3452967,44.0703,3.1227,False
3448374,3455870,69.3653,1.1793,False
3448375,3449557,15.3778,0.7346,False
3448376,3448390,0.1172,0.3795,False
3448377,3448601,2.6453,4.1747,False
3448378,3448475,0.7869,0.0761,True
3448379,3452573,41.745,6.3603,False
3448380,3448676,5.6019,0.5398,True
3448381,3454251,60.0992,1.7575,False
3448382,3448385,0.0231,1.4539,False
3448383,3495191,424.7569,0.4416,False
3448384,3448399,0.1117,1.9836,False
3448385,3448588,2.3339,0.8937,False
3448386,3448510,1.1083,4.804,False
3448387,3449322,13.8214,2.0916,False
3448388,3449998,17.805,0.5329,False
3448389,3448517,1.11,2.1419,False
3448390,3448485,0.78,1.3047,False
3448391,3450926,23.3856,4.5147,False
3448392,3448412,0.195,0.312,False
3448393,3448479,0.7083,0.5409,True
3448394,3448409,0.1433,1.3077,False
3448395,3448691,6.4014,1.8301,False
3448396,3448515,1.0664,0.1652,False
3448397,3448426,0.2653,0.6692,False
3448398,3448488,0.7494,1.1147,False
3448399,3449822,16.7044,0.5039,False
3448400,3448467,0.5886,0.5417,False
3448401,3449527,14.9678,1.2182,False
3448402,3448661,4.0425,1.9963,False
3448403,3448726,8.2147,0.5259,False
3448404,3450995,23.8797,0.333,False
3448405,3449103,12.4536,6.7641,False
3448406,3448469,0.5414,1.3028,False
3448407,3448530,1.1406,2.2249,False
3448408,3449477,14.5008,1.4809,False
3448409,3448680,5.41,1.3184,False
3448410,3452735,42.4247,0.7868,False
3448411,3449446,14.3453,3.7331,False
3448412,3448450,0.2931,1.0026,False
3448413,3455967,69.5931,0.9822,False
3448414,3448457,0.3575,0.593,False
3448415,3448438,0.1358,0.8437,False
3448416,3448425,0.0586,0.1947,False
3448417,3448437,0.1086,1.4772,False
3448418,3459342,105.5767,0.8266,False
3448419,3448491,0.5758,0.5021,False
3448420,3448451,0.2656,2.1628,False
3448421,3448472,0.4181,0.9403,False
3448422,3449360,13.7631,0.4098,False
3448423,3449036,11.8058,6.876,False
3448424,3448518,0.8406,3.3892,False
3448425,3448881,10.6403,1.936,False
3448426,3448595,2.1406,1.9313,False
3448427,3448449,0.1822,0.9999,False
3448428,3482078,307.1264,2.6774,False
3448429,3496637,433.0567,0.7456,False
3448430,3448443,0.1108,0.9143,False
3448431,3449158,12.5453,1.0967,False
3448432,3448463,0.2692,1.0032,False
3448433,3449099,12.2036,2.0038,False
3448434,3448893,10.7028,6.7877,False
3448435,3448670,4.3425,0.7806,True
3448437,3448536,0.9742,1.3145,False
3448438,3451319,32.4289,7.9632,False
3448439,3483817,326.2689,4.2839,True
3448440,3471210,208.9447,1.2497,False
3448442,3448848,10.1314,1.2814,False
3448443,3448452,0.0953,1.0943,False
3448444,3449095,12.0239,0.916,False
3448446,3448454,0.0694,1.0,False
3448447,3448507,0.5594,1.1598,False
3448448,3448969,11.1578,0.4996,False
3448449,3448503,0.4625,0.0492,False
3448450,3448524,0.7203,0.9978,True
3448451,3453962,55.7533,0.2505,False
3448452,3448619,2.3869,1.1747,False
3448453,3449874,16.5147,11.934,False
3448454,3449111,12.0656,4.122,False
3448455,3448464,0.0725,1.263,False
3448456,3463597,139.2481,0.4429,True
3448457,3448466,0.0661,0.5158,False
3448458,3448570,1.2206,1.1541,False
3448459,3449775,15.8414,0.0984,True
3448460,3448522,0.5992,0.9955,False
3448461,3455344,65.9625,0.5373,False
3448462,3448965,11.0314,0.5933,False
3448463,3448703,6.7881,0.5287,False
3448464,3448489,0.1794,0.4473,False
3448465,3463852,140.5986,1.8915,False
3448466,3448504,0.3472,1.9402,False
3448467,3448730,7.7631,1.7614,False
3448468,3448555,0.9211,2.1744,True
3448469,3449545,14.5031,0.5396,False
3448470,3450488,19.9019,0.4944,False
3448471,3448542,0.7097,1.4344,False
3448472,3448521,0.4811,0.5669,False
3448473,3448739,8.1417,2.4856,False
3448474,3450771,21.5958,1.1063,False
3448475,3449308,13.0283,11.2959,True
3448476,3450531,20.1128,4.9848,False
3448477,3449342,13.2075,0.2426,False
3448478,3452291,39.4394,0.6192,False
3448479,3448514,0.3767,0.5466,True
3448480,3448516,0.3819,0.3331,False
3448481,3449070,11.5519,0.9993,False
3448482,3449715,15.3858,0.1813,False
3448483,3448553,0.7567,0.1375,True
3448485,3448896,10.2639,5.7785,False
3448486,3448941,10.6389,1.228,False
3448487,3448496,0.1117,0.9986,False
3448488,3449652,15.0153,0.7334,False
3448489,3448538,0.5283,4.0521,False
3448490,3455141,64.5744,1.0,False
3448491,3448582,1.3606,1.0012,False
3448492,3452323,39.455,3.7808,False
3448493,3448612,1.9867,1.1234,False
3448494,3448565,0.8297,0.1638,False
3448495,3448635,2.5442,0.943,False
3448496,3448525,0.3217,1.0,False
3448497,3448614,1.9464,0.2363,False
3448498,3451193,25.4703,1.084,False
3448499,3451281,29.2528,4.1683,False
3448500,3448665,3.3703,0.2761,False
3448501,3455210,64.8131,11.4886,False
3448502,3448556,0.6356,0.5367,False
3448503,3448873,9.8917,1.5732,False
3448504,3448534,0.3303,2.5831,True
3448505,3544167,813.2547,1.9098,False
3448506,3449058,11.1889,0.1583,True
