from_txn_id,to_device_profile_id,newness,proxy_type,match_status,device_type
3573326,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573327,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573329,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573330,DP-0fbcd1aac53c3004,New,,,mobile
3573332,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573334,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573335,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573339,DP-52f69af9fdbdc88e,New,,match_status:2,desktop
3573340,DP-bc6ed1b0f109643f,New,,,mobile
3573344,DP-f1ca993deb8b7917,Unknown,,,mobile
3573345,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573346,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573348,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573349,DP-5b5ac0c4dac48ce0,Found,,,desktop
3573350,DP-f24ade7c2e6d575f,Unknown,,,mobile
3573351,DP-f93c06acfe7390a8,New,,,mobile
3573352,DP-f93c06acfe7390a8,Found,,,mobile
3573353,DP-f93c06acfe7390a8,Found,,,mobile
3573355,DP-92582eb4ccac0df5,Found,,match_status:2,desktop
3573357,DP-f93c06acfe7390a8,Found,,,mobile
3573358,DP-6219a6a1444505b7,,,,
3573364,DP-0b51759f78bc269b,New,,,mobile
3573365,DP-f93c06acfe7390a8,Found,,,mobile
3573366,DP-163ae2f8e316afd9,Found,,,mobile
3573367,DP-732b7c8a648fac23,New,,match_status:2,desktop
3573369,DP-163ae2f8e316afd9,Found,,,mobile
3573373,DP-8dc6fd7790510bf2,New,,,mobile
3573377,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573380,DP-112e714a60d57764,Found,,,mobile
3573385,DP-e425adce49e88cdb,Found,,match_status:2,desktop
3573398,DP-800c0be653de8f24,New,,match_status:1,mobile
3573400,DP-6e7ef37ac9d08d7e,Found,,match_status:2,mobile
3573416,DP-8727a2219dda38b5,New,,match_status:2,desktop
3573418,DP-f24d63001c2ca613,Found,,match_status:2,desktop
3573439,DP-e15596dac6ee75e2,Found,,match_status:2,mobile
3573441,DP-e15596dac6ee75e2,Found,,match_status:2,mobile
3573451,DP-937d14aafe62f7f2,New,,match_status:2,desktop
3573462,DP-800c0be653de8f24,New,,match_status:2,mobile
3573473,DP-6219a6a1444505b7,Unknown,,,
3573490,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3573496,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3573499,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573503,DP-6219a6a1444505b7,Unknown,,,
3573504,DP-e88a0f5c1a711e41,Found,,match_status:2,desktop
3573512,DP-937d14aafe62f7f2,New,,match_status:2,desktop
3573525,DP-59aaa0aa8d0f0685,New,,match_status:2,desktop
3573535,DP-13f4c2170d07e592,New,,,mobile
3573545,DP-13f4c2170d07e592,Found,,,mobile
3573558,DP-31134f077996b562,Found,,match_status:2,mobile
3573563,DP-502d33bb52e35b45,Found,,match_status:2,desktop
3573565,DP-97dc3365e078d588,Found,,,desktop
3573575,DP-55b3f540e968e847,Found,,match_status:2,desktop
3573579,DP-502d33bb52e35b45,Found,,match_status:2,desktop
3573581,DP-9300db47ac591ae7,New,,,desktop
3573591,DP-fa79ff520b8f6e55,New,,,mobile
3573602,DP-3296ecafd60e8dbb,New,IP_PROXY:TRANSPARENT,match_status:2,desktop
3573616,DP-502d33bb52e35b45,Found,,match_status:2,desktop
3573619,DP-53a263ad6c627f53,New,,,mobile
3573625,DP-5a6458b53acfaa0d,Found,,,mobile
3573627,DP-6219a6a1444505b7,,,,
3573628,DP-87cf8da710c0d3dd,New,,match_status:2,mobile
3573629,DP-1ac4751dad76355d,Found,,match_status:2,desktop
3573644,DP-bc73389ff0fb081f,New,,match_status:2,desktop
3573650,DP-aa3d154551796feb,Found,,,mobile
3573655,DP-15fa3068fbe59598,New,,match_status:2,mobile
3573663,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573665,DP-7dd4a0e2fd2b9859,New,,,mobile
3573668,DP-7dd4a0e2fd2b9859,New,,,mobile
3573675,DP-800c0be653de8f24,New,,match_status:2,mobile
3573676,DP-aa3d154551796feb,Found,,,mobile
3573679,DP-f93c06acfe7390a8,Found,,,mobile
3573691,DP-aa3d154551796feb,Found,,,mobile
3573697,DP-0c7932df0129e839,New,,,desktop
3573698,DP-06b586604af20226,New,,match_status:2,desktop
3573700,DP-d06debff40a683c9,Found,,match_status:2,desktop
3573712,DP-c5ea3e7b2a2eb3b4,New,,,mobile
3573716,DP-ffcc8b0a1a0255dd,New,,match_status:2,desktop
3573729,DP-1b04254a704b397d,New,,match_status:2,mobile
3573730,DP-5b5ac0c4dac48ce0,New,,,desktop
3573733,DP-c19580a897e509ce,New,,match_status:2,desktop
3573734,DP-e1c4177ea97ef351,New,,match_status:1,desktop
3573738,DP-8a7bb100b2aafc80,Found,,match_status:2,desktop
3573741,DP-937d14aafe62f7f2,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3573742,DP-c9cde0039cec6234,Found,,match_status:2,desktop
3573759,DP-e2bc2fb385f44a5a,Found,,,mobile
3573770,DP-937d14aafe62f7f2,Found,,match_status:2,desktop
3573775,DP-27a0299e7972eb26,New,,match_status:2,desktop
3573781,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573787,DP-937d14aafe62f7f2,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3573788,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3573793,DP-5d9a274643cb57c6,New,,,mobile
3573796,DP-f24ade7c2e6d575f,Found,,,mobile
3573797,DP-1af9a5620754567f,Found,,,desktop
3573806,DP-502d33bb52e35b45,Found,,match_status:2,desktop
3573807,DP-937d14aafe62f7f2,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3573813,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573817,DP-ae692773e6ff762e,Found,,,mobile
3573818,DP-628743c0708163f7,New,,,mobile
3573819,DP-0877cdfbe6c4827e,Found,,match_status:2,desktop
3573829,DP-937d14aafe62f7f2,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3573834,DP-0877cdfbe6c4827e,Found,,match_status:2,desktop
3573836,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573837,DP-0877cdfbe6c4827e,Found,,match_status:2,desktop
3573840,DP-800c0be653de8f24,New,,match_status:1,mobile
3573843,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573855,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3573857,DP-5925d02cdcd22d0a,New,,,desktop
3573860,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3573861,DP-d8d2a5f9d3ca2d18,Found,,,mobile
3573872,DP-f40ff2f20ccbc574,Found,,match_status:2,desktop
3573876,DP-0877cdfbe6c4827e,Found,,match_status:2,desktop
3573878,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3573894,DP-5b5ac0c4dac48ce0,New,,,desktop
3573895,DP-8a8a89700d3f5aa6,New,,match_status:2,desktop
3573899,DP-0877cdfbe6c4827e,Found,,match_status:2,desktop
3573915,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3573916,DP-cf55c8a08b950063,Found,,,mobile
3573923,DP-b5ccaba2602b0e8b,New,,,desktop
3573924,DP-40cdbd54519661b0,Found,,match_status:2,desktop
3573925,DP-0c7932df0129e839,Found,,,desktop
3573932,DP-31134f077996b562,Found,,match_status:2,mobile
3573935,DP-77d1623628ef9de0,New,,,mobile
3573937,DP-0c7932df0129e839,Found,,,desktop
3573945,DP-7fce319d92e79cec,New,,match_status:2,mobile
3573949,DP-6219a6a1444505b7,,,,
3573950,DP-a86da42146527ee4,New,,,mobile
3573954,DP-d57aa7946fcd8412,New,,match_status:2,desktop
3573964,DP-0c7932df0129e839,Found,,,desktop
3573968,DP-39f0870e951c2b39,Found,,match_status:2,desktop
3573978,DP-937d14aafe62f7f2,New,IP_PROXY:ANONYMOUS,match_status:2,desktop
3573997,DP-5925d02cdcd22d0a,New,,,desktop
3573998,DP-2dcf0f7e53620f09,Found,,match_status:2,desktop
3574003,DP-2276df477cfa518c,Found,,,mobile
3574006,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574009,DP-31134f077996b562,Found,,match_status:2,mobile
3574013,DP-40cdbd54519661b0,Found,,match_status:2,desktop
3574017,DP-0c7932df0129e839,New,,,desktop
3574029,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574031,DP-2276df477cfa518c,New,,,mobile
3574032,DP-7fce319d92e79cec,New,,match_status:2,mobile
3574033,DP-7fce319d92e79cec,New,,match_status:1,mobile
3574034,DP-7d8fbdfabb0291c5,New,,match_status:1,mobile
3574048,DP-1a3a6546bf6e4718,Found,,,mobile
3574050,DP-7fce319d92e79cec,Found,,match_status:2,mobile
3574052,DP-3cacc36ef33aa3ef,Found,,,mobile
3574061,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574067,DP-712c81d02ad9c336,New,,match_status:2,mobile
3574068,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574070,DP-f24d63001c2ca613,New,,match_status:2,desktop
3574073,DP-ec22d171564c755c,New,,,mobile
3574078,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574079,DP-5b5ac0c4dac48ce0,New,,,desktop
3574082,DP-6706a8c2e40af4d6,Found,,match_status:2,desktop
3574085,DP-97dc3365e078d588,New,IP_PROXY:TRANSPARENT,,desktop
3574091,DP-6219a6a1444505b7,Found,,match_status:2,desktop
3574095,DP-c8e6d05d333dfd29,Unknown,,,mobile
3574099,DP-e15596dac6ee75e2,Found,,match_status:2,mobile
3574100,DP-7fce319d92e79cec,Found,,match_status:1,mobile
3574110,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3574114,DP-6706a8c2e40af4d6,Found,,match_status:2,desktop
3574118,DP-bdf6aa8dcf98d141,New,,match_status:2,desktop
3574119,DP-fa14d8af45bcb599,Found,,,mobile
3574121,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3574122,DP-f93c06acfe7390a8,Found,,,mobile
3574123,DP-d3d812f4251aba93,Found,,match_status:2,desktop
3574124,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574130,DP-c8e6d05d333dfd29,Unknown,,,mobile
3574148,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3574156,DP-8dc6fd7790510bf2,Found,,,mobile
3574168,DP-e15596dac6ee75e2,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3574172,DP-117e0ec13c075458,Found,,match_status:2,desktop
3574194,DP-117e0ec13c075458,New,,match_status:2,desktop
3574197,DP-3b5ef5d66147aa33,New,,match_status:2,desktop
3574201,DP-5d9a274643cb57c6,New,,,mobile
3574203,DP-628743c0708163f7,New,,,mobile
3574207,DP-0d6d1163fe6d73d8,Found,,,desktop
3574208,DP-3ab4c30378dc5747,Found,,match_status:2,desktop
3574213,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574222,DP-a48713db6548c185,New,,match_status:2,desktop
3574223,DP-8727a2219dda38b5,New,,match_status:2,desktop
3574231,DP-5b5ac0c4dac48ce0,New,,,desktop
3574259,DP-7fce319d92e79cec,New,,match_status:2,mobile
3574285,DP-be84590dddcc0a61,New,,match_status:2,desktop
3574296,DP-1d00fd876ccfcb2a,New,,match_status:2,mobile
3574305,DP-1b04254a704b397d,Found,,match_status:2,mobile
3574342,DP-c7f56abeb29e8cf6,New,,,mobile
3574344,DP-7fce319d92e79cec,New,,match_status:1,mobile
3574346,DP-800c0be653de8f24,New,,match_status:1,mobile
3574352,DP-236007e9325cda84,Found,,,mobile
3574354,DP-cd5bf34daeb332ea,New,,match_status:2,desktop
3574356,DP-f824f915444117c1,Found,,match_status:2,desktop
3574358,DP-e88a0f5c1a711e41,Found,,match_status:2,desktop
3574359,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574362,DP-cd5bf34daeb332ea,Found,,match_status:2,desktop
3574363,DP-937d14aafe62f7f2,Found,,match_status:2,desktop
3574364,DP-7aa7f43a37993a3b,New,,match_status:2,desktop
3574365,DP-5c26b26a11306abb,Unknown,,,desktop
3574368,DP-cd5bf34daeb332ea,Found,,match_status:2,desktop
3574371,DP-0877cdfbe6c4827e,Found,,match_status:2,desktop
3574372,DP-e88a0f5c1a711e41,Found,,match_status:2,desktop
3574381,DP-06b586604af20226,Found,,match_status:2,desktop
3574389,DP-cd5bf34daeb332ea,Found,,match_status:2,desktop
3574394,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574401,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574404,DP-117e0ec13c075458,Found,,match_status:2,desktop
3574405,DP-0e46dbed89309054,Found,,match_status:2,desktop
3574408,DP-117e0ec13c075458,Found,,match_status:2,desktop
3574416,DP-5c26b26a11306abb,New,,,desktop
3574423,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574425,DP-7fce319d92e79cec,New,,match_status:2,mobile
3574432,DP-0d6d1163fe6d73d8,Unknown,,,desktop
3574435,DP-006963611e4e52d5,New,,match_status:2,desktop
3574443,DP-43351e4b25c66178,Found,,match_status:2,desktop
3574447,DP-ee3e88392a0a4d06,Found,,match_status:2,desktop
3574451,DP-937d14aafe62f7f2,Found,,match_status:2,desktop
3574461,DP-8fa9e6349a29c4f9,New,,,mobile
3574467,DP-732b7c8a648fac23,New,,match_status:2,desktop
3574468,DP-4aad0698e0cb11f0,New,,,mobile
3574476,DP-57d43cf8468adcf8,Found,,,desktop
3574484,DP-6b26d32ea540e88e,New,,match_status:2,desktop
3574500,DP-8dc6fd7790510bf2,New,,,mobile
3574505,DP-d5d06cac471a8c91,New,,match_status:2,desktop
3574510,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3574524,DP-c4ca4c6c9aa3d8f9,New,,match_status:2,mobile
3574529,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574533,DP-c7f56abeb29e8cf6,Unknown,,,mobile
3574540,DP-06b586604af20226,Found,,match_status:2,desktop
3574543,DP-0d6d1163fe6d73d8,New,,,desktop
3574547,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574548,DP-937d14aafe62f7f2,Found,,match_status:2,desktop
3574549,DP-937d14aafe62f7f2,New,,match_status:2,desktop
3574550,DP-0ebfb23c2df11a58,New,,match_status:1,mobile
3574562,DP-a617d89bb8358782,Found,,,mobile
3574568,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574576,DP-8dc6fd7790510bf2,New,,,mobile
3574584,DP-4006ee87520389d1,Found,,match_status:2,desktop
3574589,DP-a617d89bb8358782,Found,,,mobile
3574596,DP-6219a6a1444505b7,,,,
3574599,DP-43351e4b25c66178,Found,,match_status:2,desktop
3574604,DP-96eb71da1f2f8d39,Found,,match_status:2,mobile
3574617,DP-d540ae9e6bbac1ad,New,,match_status:2,desktop
3574619,DP-1af9a5620754567f,New,,,desktop
3574625,DP-e71bc19bbedc4a32,New,,,mobile
3574629,DP-8e56124b325551bc,Found,,,mobile
3574644,DP-08e1c562a629f4b2,New,,match_status:2,desktop
3574649,DP-d7755df514dfdde1,Found,,match_status:2,mobile
3574652,DP-08e1c562a629f4b2,Found,,match_status:2,desktop
3574659,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574660,DP-08e1c562a629f4b2,Found,,match_status:2,desktop
3574661,DP-1647ecec439fd0e5,New,,,mobile
3574662,DP-cd5bf34daeb332ea,New,,match_status:2,desktop
3574663,DP-abf9df83db7b959b,New,,match_status:1,mobile
3574664,DP-6219a6a1444505b7,Found,,match_status:2,desktop
3574665,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574671,DP-834190273c895e76,New,,match_status:2,desktop
3574693,DP-25e63dbdaf740c93,New,,,mobile
3574710,DP-0c7932df0129e839,New,,,desktop
3574714,DP-77d1623628ef9de0,New,,,mobile
3574721,DP-0c7932df0129e839,Found,,,desktop
3574728,DP-0d6d1163fe6d73d8,New,,,desktop
3574733,DP-46ce340420742286,Found,,,mobile
3574747,DP-1efc0a5f98ded2b2,Found,,,mobile
3574758,DP-02a584e0c9de299b,Found,,match_status:2,desktop
3574768,DP-5b5ac0c4dac48ce0,New,,,desktop
3574770,DP-03ae8ad54211f3e2,New,,,mobile
3574786,DP-7aa7f43a37993a3b,Found,,match_status:2,desktop
3574790,DP-d59ac84ca5224dc5,New,,match_status:2,desktop
3574794,DP-cf55c8a08b950063,Found,,,mobile
3574795,DP-8dc6fd7790510bf2,Found,,,mobile
3574812,DP-f72169217af36d31,New,,,mobile
3574824,DP-6219a6a1444505b7,,,,
3574829,DP-7fce319d92e79cec,Found,,match_status:2,mobile
3574830,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574835,DP-735ecf6249bdea05,Found,,match_status:2,mobile
3574837,DP-735ecf6249bdea05,New,,match_status:2,mobile
3574842,DP-80551404a6bacd31,Found,,,mobile
3574854,DP-1af9a5620754567f,Found,,,desktop
3574856,DP-b59221bc2ad3d59f,New,,match_status:2,desktop
3574857,DP-7fce319d92e79cec,New,,match_status:2,mobile
3574858,DP-1b07572281af8216,New,,match_status:1,mobile
3574859,DP-8dc6fd7790510bf2,Found,,,mobile
3574867,DP-f24d63001c2ca613,Found,IP_PROXY:HIDDEN,match_status:2,desktop
3574868,DP-8dc6fd7790510bf2,Found,,,mobile
3574871,DP-5a9a75076985d5b1,Found,,,mobile
3574877,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574884,DP-5c26b26a11306abb,Found,,,desktop
3574891,DP-c12c5f27d9f16f3b,New,,match_status:2,desktop
3574893,DP-0d6d1163fe6d73d8,New,,,desktop
3574894,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574895,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574900,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574908,DP-6b26d32ea540e88e,Found,,match_status:2,desktop
3574912,DP-0877cdfbe6c4827e,Found,,match_status:2,desktop
3574921,DP-5e730b0244814227,New,,match_status:2,desktop
3574925,DP-937d14aafe62f7f2,Found,,match_status:2,desktop
3574941,DP-800c0be653de8f24,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3574945,DP-5b5ac0c4dac48ce0,New,,,desktop
3574950,DP-c7d7fd393cb714a0,Found,,match_status:2,desktop
3574953,DP-5b5ac0c4dac48ce0,Found,,,desktop
3574958,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3574973,DP-c53565c17aa9dc1d,New,,,mobile
3574976,DP-3cc0e20ff8e523f3,Found,,,mobile
3574984,DP-800c0be653de8f24,New,,match_status:2,mobile
3574994,DP-5b5ac0c4dac48ce0,New,,,desktop
3574998,DP-63be007b80a4b1dd,New,,,mobile
3574999,DP-834190273c895e76,Found,,match_status:2,desktop
3575013,DP-5b5ac0c4dac48ce0,Unknown,,,desktop
3575028,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575032,DP-800c0be653de8f24,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3575036,DP-5b5ac0c4dac48ce0,Unknown,,,desktop
3575039,DP-c7f56abeb29e8cf6,New,,,mobile
3575047,DP-5b5ac0c4dac48ce0,Unknown,,,desktop
3575050,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575054,DP-7fce319d92e79cec,New,,match_status:2,mobile
3575057,DP-63be007b80a4b1dd,Found,,,mobile
3575058,DP-33fed9497010e50c,New,,match_status:2,desktop
3575062,DP-5b5ac0c4dac48ce0,Unknown,,,desktop
3575067,DP-342920f0b61171fe,New,,,mobile
3575074,DP-911759bf89e35217,New,,,desktop
3575075,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575084,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575087,DP-b59221bc2ad3d59f,Found,,match_status:2,desktop
3575088,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575090,DP-10ec1e22a0ab82db,New,,match_status:2,mobile
3575098,DP-342920f0b61171fe,Found,,,mobile
3575100,DP-27226aebd082129d,New,,,mobile
3575101,DP-342920f0b61171fe,Found,,,mobile
3575102,DP-5d9a274643cb57c6,Found,,,mobile
3575103,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575107,DP-27226aebd082129d,New,,,mobile
3575109,DP-32162e53de3379a4,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3575111,DP-6219a6a1444505b7,,,,
3575114,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575124,DP-342920f0b61171fe,Found,,,mobile
3575125,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575130,DP-94dae788c9923275,Found,,match_status:2,mobile
3575131,DP-bcb3fbca451416ee,New,,,mobile
3575144,DP-5d9a274643cb57c6,Found,,,mobile
3575148,DP-10ec1e22a0ab82db,Found,,match_status:2,mobile
3575149,DP-6b26d32ea540e88e,Found,,match_status:2,desktop
3575151,DP-800c0be653de8f24,New,,match_status:2,mobile
3575159,DP-c388f53a1a0021d6,Found,,,desktop
3575160,DP-0d6d1163fe6d73d8,New,,,desktop
3575165,DP-e9b47838da26007f,Found,,,mobile
3575166,DP-e3742a4a8feeaecb,Found,,match_status:2,desktop
3575189,DP-32162e53de3379a4,New,,match_status:2,mobile
3575194,DP-3e9143144e209433,Found,,match_status:2,desktop
3575202,DP-3c302539d2ddac2b,Found,,match_status:2,desktop
3575207,DP-9747191aa3b020dd,Found,,,mobile
3575208,DP-6822820b981df45b,New,,match_status:2,desktop
3575214,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575215,DP-86da3a3573db2589,New,,match_status:1,mobile
3575225,DP-3bed7ce03c8796a7,New,,match_status:2,desktop
3575236,DP-6496d18eca5010df,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3575238,DP-cd5bf34daeb332ea,New,,match_status:2,desktop
3575241,DP-63be007b80a4b1dd,Found,,,mobile
3575242,DP-6219a6a1444505b7,,,,
3575243,DP-e59b8d532bb12566,New,,,desktop
3575247,DP-2c83adf5b83a39e8,Found,,match_status:2,desktop
3575261,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575264,DP-f78a41d243347e6d,Found,,match_status:2,mobile
3575270,DP-32162e53de3379a4,Found,,,mobile
3575272,DP-c3605f344ceff67e,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3575279,DP-6b26d32ea540e88e,Found,,match_status:2,desktop
3575288,DP-800c0be653de8f24,New,,match_status:2,mobile
3575299,DP-5b5ac0c4dac48ce0,New,,,desktop
3575301,DP-0d6d1163fe6d73d8,Found,,,desktop
3575325,DP-9300db47ac591ae7,Found,,match_status:2,desktop
3575342,DP-4f09af2e55dc85ce,New,,match_status:2,desktop
3575354,DP-4f09af2e55dc85ce,Found,,match_status:2,desktop
3575365,DP-d3790982da8c33b0,Found,,match_status:2,desktop
3575375,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575379,DP-de9121d3d93be060,New,,match_status:1,mobile
3575382,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575385,DP-800c0be653de8f24,Found,,match_status:1,mobile
3575388,DP-3c302539d2ddac2b,Found,,match_status:2,desktop
3575392,DP-e2bc2fb385f44a5a,Found,,,mobile
3575394,DP-e2bc2fb385f44a5a,Found,,,mobile
3575411,DP-0e416fb63384df1d,Found,,,desktop
3575416,DP-5b5ac0c4dac48ce0,New,,,desktop
3575420,DP-0e416fb63384df1d,New,,,desktop
3575427,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575428,DP-0e416fb63384df1d,Found,,,desktop
3575441,DP-0d6d1163fe6d73d8,Found,,,desktop
3575443,DP-f24d63001c2ca613,Found,,match_status:2,desktop
3575452,DP-05f1dacae67c26a7,Found,,match_status:2,desktop
3575461,DP-6b26d32ea540e88e,Found,,match_status:2,desktop
3575471,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575472,DP-e2bc2fb385f44a5a,Found,,,mobile
3575476,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575482,DP-8727a2219dda38b5,New,,match_status:2,desktop
3575490,DP-23dc6ebea076f8f9,New,,match_status:2,mobile
3575492,DP-6219a6a1444505b7,,,,
3575493,DP-5b5ac0c4dac48ce0,Found,,,desktop
3575494,DP-8e6c70172f0b1845,Found,,,mobile
3575501,DP-8e6c70172f0b1845,Found,,,mobile
3575517,DP-648f2ba879dc0e9f,New,,,mobile
3575520,DP-117e0ec13c075458,New,,match_status:2,desktop
3575535,DP-17d90e4c3deb25e8,New,,match_status:1,mobile
3575540,DP-0d6d1163fe6d73d8,Found,,,desktop
3575543,DP-937d14aafe62f7f2,Found,,match_status:2,desktop
3575545,DP-0fbcd1aac53c3004,New,,,mobile
3575547,DP-712c81d02ad9c336,New,,match_status:2,mobile
3575556,DP-5b5ac0c4dac48ce0,New,,,desktop
3575567,DP-cd5bf34daeb332ea,New,,match_status:2,desktop
3575570,DP-a97743dfc3fd1be7,Found,,,mobile
3575572,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575580,DP-54dcaa2a16819497,New,,,mobile
3575582,DP-a97743dfc3fd1be7,Found,,,mobile
3575616,DP-a97743dfc3fd1be7,Found,,,mobile
3575621,DP-adcfdb3e0f740da9,New,,match_status:2,mobile
3575623,DP-0d6d1163fe6d73d8,Found,,,desktop
3575630,DP-0d6d1163fe6d73d8,New,,,desktop
3575632,DP-a97743dfc3fd1be7,Found,,,mobile
3575637,DP-0d6d1163fe6d73d8,Found,,,desktop
3575643,DP-5b5ac0c4dac48ce0,New,,,desktop
3575653,DP-47e0f38647497f4c,New,IP_PROXY:TRANSPARENT,,desktop
3575655,DP-bdc6ceed7f7e7e00,New,,match_status:2,mobile
3575660,DP-2f210e096d6abba9,New,,,mobile
3575664,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575671,DP-648f2ba879dc0e9f,Found,,,mobile
3575678,DP-ee82e1384d1eccab,Found,,,mobile
3575680,DP-0d6d1163fe6d73d8,Found,,,desktop
3575682,DP-38671ecbec8f07df,New,,match_status:2,desktop
3575683,DP-0d6d1163fe6d73d8,Found,,,desktop
3575687,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575690,DP-0d6d1163fe6d73d8,Found,,,desktop
3575691,DP-d4d1c8f9484de42a,New,,match_status:2,mobile
3575692,DP-6983300b29d0a73b,Found,,,mobile
3575695,DP-5132fbaf560b6ff2,Found,,,mobile
3575698,DP-648f2ba879dc0e9f,Found,,,mobile
3575703,DP-97dc3365e078d588,New,,,desktop
3575705,DP-f93c06acfe7390a8,Found,,,mobile
3575709,DP-d652b8d0e0506555,Found,,,desktop
3575714,DP-6d92e1979299b83b,New,,,mobile
3575716,DP-0c7932df0129e839,Found,,,desktop
3575718,DP-ef8ee537e8d7317e,New,,,mobile
3575719,DP-0d6d1163fe6d73d8,Found,,,desktop
3575720,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575726,DP-bb00bedefe2d5fb3,New,,,desktop
3575731,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3575732,DP-0c7932df0129e839,New,,,desktop
3575740,DP-6983300b29d0a73b,Found,,,mobile
3575743,DP-32162e53de3379a4,New,,match_status:1,mobile
3575746,DP-937d14aafe62f7f2,Found,,match_status:2,desktop
3575747,DP-6983300b29d0a73b,Found,,,mobile
3575751,DP-5b5ac0c4dac48ce0,New,,,desktop
3575752,DP-e9e12d3d6b5888f5,Found,,,mobile
3575753,DP-7fce319d92e79cec,New,,match_status:2,mobile
3575754,DP-5b5ac0c4dac48ce0,New,,,desktop
3575764,DP-5c26b26a11306abb,Unknown,,,desktop
3575765,DP-deb4b228c3e8cb29,Found,,,mobile
3575768,DP-25e63dbdaf740c93,Found,,,mobile
3575769,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
