device_profile_id,device_type,device_info,os,browser,screen,txn_count,customer_count,card_count,specificity
DP-f37d52aae09c0528,mobile,LG-H811 Build/MRA58K,Android 6.0,chrome 60.0 for android,2560x1440,1,1,1,1.0
DP-f380e1e1f15267a9,mobile,XT1003,,chrome 65.0 for android,,2,1,1,1.0
DP-f381c7d2fa9534aa,mobile,Lenovo A2016b30 Build/MRA58K,,chrome generic for android,,1,1,1,1.0
DP-f385194e696bc36c,mobile,SM-G570M Build/NRD90M,,chrome generic for android,,8,3,3,0.3333333333333333
DP-f385816324151492,mobile,iOS Device,iOS 11.1.1,mobile safari generic,2001x1125,5,5,5,0.2
DP-f38c8168efeeca57,mobile,Blade V580 Build/LMY47D,,chrome 64.0 for android,,8,4,4,0.25
DP-f38e6de9582b3b18,mobile,rv:58.0,Android 6.0.1,firefox,1920x1080,1,1,1,1.0
DP-f3907a909356e369,mobile,5010S Build/MRA58K,,chrome 66.0 for android,,5,2,2,0.5
DP-f3a36d77327d86ee,mobile,moto,,chrome 62.0 for android,,1,1,1,1.0
DP-f3ab0df03bf1307f,mobile,LG-V495/V49520l,Android 6.0,android webview 4.0,,1,1,1,1.0
DP-f3b23e27593f3691,desktop,rv:56.0,Mac OS X 10.10,firefox 56.0,1680x1050,1,1,1,1.0
DP-f3b305a1d4594fb7,mobile,SAMSUNG SM-G935A Build/NRD90M,Android 7.0,samsung browser 6.2,,2,2,2,0.5
DP-f3b6785ea28b5e66,desktop,MacOS,Mac,chrome 63.0,2560x1440,4,2,2,0.5
DP-f3b78b95da8b0bba,mobile,Moto G (5) Build/NPPS25.137-15-11,,chrome 66.0 for android,,7,3,3,0.3333333333333333
DP-f3bb7229cf72309e,mobile,CRO-L03 Build/HUAWEICRO-L03,,chrome 65.0 for android,,6,5,5,0.2
DP-f3c181ad89c13b69,desktop,MacOS,Mac OS X 10_12_4,chrome 63.0,1280x800,1,1,1,1.0
DP-f3cb69bdb757a9b7,desktop,Linux x86_64,Linux,firefox generic,1920x1080,1,1,1,1.0
DP-f3cd4aa39155369a,mobile,Blade A510 Build/MRA58K,,chrome 66.0 for android,,22,9,9,0.1111111111111111
DP-f3d4244aa838e665,mobile,SM-N920P Build/NRD90M,,chrome generic for android,,3,1,1,1.0
DP-f3d5440bb4530a29,desktop,Windows,Windows 7,firefox 59.0,1280x1023,1,1,1,1.0
DP-f3dec9bc6323d106,mobile,SM-T210,,chrome 64.0 for android,,1,1,1,1.0
DP-f3e28dc32066985b,mobile,LG-H840 Build/NRD90U,,chrome 66.0 for android,,8,5,5,0.2
DP-f3e3064befc5ad59,mobile,5056N,Android 6.0.1,chrome 64.0 for android,1280x720,1,1,1,1.0
DP-f3e6de7730957f8f,mobile,SAMSUNG SM-N950U1 Build/NMF26X,Android 7.1.1,samsung browser 6.2,,7,2,2,0.5
DP-f3eeefa9ee929064,mobile,SAMSUNG SM-G903F Build/MMB29K,,samsung browser 4.0,,2,2,2,0.5
DP-f3f634fc5d8ab542,mobile,SM-G532M Build/MMB29T,,chrome 59.0 for android,,1,1,1,1.0
DP-f3fc326b0ea63c93,mobile,SM-A520F Build/NRD90M,,chrome 62.0 for android,,6,4,4,0.25
DP-f3ffd68c904a4f45,mobile,SM-J500M Build/MMB29M,,chrome 55.0 for android,,1,1,1,1.0
DP-f40249a634f7ceeb,mobile,ONEPLUS A5010 Build/OPM1.171019.011,,android webview 4.0,,5,1,1,1.0
DP-f4047e0c2b8f819b,mobile,S57 Build/KTU84P,,chrome 60.0 for android,,1,1,1,1.0
DP-f406800b28d1a89c,mobile,BLL-L23 Build/HUAWEIBLL-L23,,chrome 62.0 for android,,17,8,8,0.125
DP-f40ff2f20ccbc574,desktop,MacOS,Mac OS X 10_11_6,chrome 66.0,1680x1050,2,1,1,1.0
DP-f411a8119ecd25c4,mobile,LG-K371,Android 7.0,chrome 62.0 for android,1280x720,2,2,2,0.5
DP-f4133569daad868d,desktop,MDDRJS,Windows 10,ie 11.0 for desktop,1920x1080,1,1,1,1.0
DP-f414885f52236bb7,desktop,rv:59.0,Mac OS X 10.11,firefox 59.0,1280x800,2,2,2,0.5
DP-f41bdc0cdbf6d6d8,mobile,TA-1028 Build/NRD90M,,chrome 65.0 for android,,1,1,1,1.0
DP-f4344a00d2171f62,desktop,Windows,Windows XP,firefox 52.0,1024x768,12,10,10,0.1
DP-f43708634b63baef,mobile,SGP521,,chrome 63.0 for android,,3,1,1,1.0
DP-f437e03b97e5344c,mobile,SM-P580 Build/NRD90M,,chrome 64.0 for android,,2,2,2,0.5
DP-f440251ceb371630,mobile,SM-G965U Build/R16NW,Android 8.0.0,chrome 66.0 for android,2220x1081,11,8,8,0.125
DP-f443bed53d79d761,mobile,M4 SS4457 Build/MRA58K,,chrome 62.0 for android,,2,2,2,0.5
DP-f44cb65ff849ad3c,mobile,SM-G850M Build/LRX22G,,chrome 63.0 for android,,1,1,1,1.0
DP-f44f6f35a9b80e14,desktop,Windows,Windows 10,chrome 62.0,1400x1050,1,1,1,1.0
DP-f45189e3c90fe221,mobile,HTC6525LVW,Android 6.0,android webview 4.0,1920x1080,1,1,1,1.0
DP-f456740f06225f30,mobile,XT1563 Build/MPD24.107-52,,chrome 61.0 for android,,3,1,1,1.0
DP-f45de997d235b127,desktop,Windows,,firefox 55.0,,1,1,1,1.0
DP-f46ae2a489af2794,desktop,rv:52.0,Windows 10,firefox,1920x1080,18,14,14,0.07142857142857142
DP-f477513bf589eaa1,mobile,SM-T580 Build/NRD90M,,chrome 65.0 for android,,2,2,2,0.5
DP-f478d50205439e95,mobile,PRA-LX3 Build/HUAWEIPRA-LX3,,chrome 64.0 for android,,19,9,9,0.1111111111111111
DP-f48d5fcb35452e6c,desktop,rv:57.0,Mac OS X 10.10,firefox 57.0,2560x1440,4,3,3,0.3333333333333333
DP-f48f24e3f009a3e9,desktop,rv:57.0,Mac OS X 10.12,firefox 57.0,3360x2100,5,5,5,0.2
DP-f49c377c4fbd2321,mobile,HTC Desire 10 lifestyle Build/MMB29M,,chrome generic for android,,20,13,13,0.07692307692307693
DP-f49f7b82dcc764d4,mobile,SM-T550,,chrome 63.0 for android,,1,1,1,1.0
DP-f4a0b770b03fa059,desktop,Windows,Windows Vista,,1680x1050,1,1,1,1.0
DP-f4aa33d5464e917a,mobile,RS988,Android 7.0,chrome 64.0 for android,2560x1440,1,1,1,1.0
DP-f4af986e6d47f1b9,mobile,CAM-L23,,chrome 63.0 for android,,1,1,1,1.0
DP-f4afa008956ec00b,mobile,rv:60.0,Android 8.0.0,firefox,2076x1080,1,1,1,1.0
DP-f4b6b374f9352884,mobile,LGMS550 Build/MXB48T,Android 6.0.1,chrome 55.0 for android,1280x720,1,1,1,1.0
DP-f4bf0ebf1f21520e,mobile,BLN-L21 Build/HONORBLN-L21,,chrome 64.0 for android,,6,2,2,0.5
DP-f4c0ba77dc3a1f0a,mobile,iOS Device,iOS 11.2.0,mobile safari 11.0,2001x1125,26,24,24,0.041666666666666664
DP-f4c10885cc234212,mobile,Y635-L03 Build/HuaweiY635-L03,,chrome 60.0 for android,,2,2,2,0.5
DP-f4c2d93c0864611b,desktop,MacOS,Mac OS X 10_10_5,chrome 61.0,2560x1600,4,4,4,0.25
DP-f4c35dd9d6fbdedc,mobile,P008 Build/NRD90M,Android 7.0,chrome generic for android,2049x1536,2,1,1,1.0
DP-f4c4478daa6dc4be,desktop,Windows,Windows Vista,chrome 49.0,1280x720,5,5,5,0.2
DP-f4d04260e31357c0,mobile,SAMSUNG-SM-G900A Build/LMY47X,Android 5.1.1,chrome 63.0 for android,1920x1080,1,1,1,1.0
DP-f4d2303dccd4c642,mobile,PRA-LX1 Build/HUAWEIPRA-LX1,,chrome 66.0 for android,,3,3,3,0.3333333333333333
DP-f4d38fe296eb7519,mobile,5010G Build/MRA58K,,other,,1,1,1,1.0
DP-f4ea1f959975de87,mobile,SM-G935W8,,chrome 62.0 for android,,1,1,1,1.0
DP-f4ebccdb0835d8ff,desktop,Windows,Windows 10,chrome 63.0,1920x1281,22,10,10,0.1
DP-f4f5b968313e5831,mobile,E5606,,other,,1,1,1,1.0
DP-f4ff83f91edc4aa1,mobile,Moto G (5) Build/NPPS25.137-93-4,,chrome 65.0 for android,,1,1,1,1.0
DP-f50403740c21fb29,mobile,F5321,,chrome 66.0 for android,,1,1,1,1.0
DP-f50bc55f0a6d94b3,desktop,Windows,Windows 7,chrome generic,1600x900,11,10,10,0.1
DP-f51825a694a2e557,desktop,MacOS,Mac OS X 10_12_6,chrome 62.0,1920x1080,43,34,34,0.029411764705882353
DP-f51c069e8dbd2837,desktop,rv:11.0,Windows 10,ie 11.0 for desktop,1280x768,1,1,1,1.0
DP-f52119db7789c43d,desktop,Windows,Windows 7,chrome 65.0,1024x768,8,7,7,0.14285714285714285
DP-f5216dbb1dcd7298,mobile,iOS Device,iOS,mobile safari 10.0,2208x1242,2,2,2,0.5
DP-f524d635b7989582,mobile,SAMSUNG SM-G930T Build/NRD90M,Android 7.0,samsung browser 5.4,1920x1080,1,1,1,1.0
DP-f526c77aebf17f70,desktop,S.N.O.W.4,Windows 7,ie 11.0 for desktop,1680x1050,1,1,1,1.0
DP-f532bb5ff904c8fe,mobile,SM-T350 Build/MMB29M,Android 6.0.1,chrome 62.0 for android,1024x768,5,3,3,0.3333333333333333
DP-f533ab71cb82ee10,mobile,XT1650 Build/NCLS26.118-23-13-6-5,Android 7.1.1,chrome 66.0 for android,2560x1440,2,2,2,0.5
DP-f5371c910d6a5eda,mobile,STF-L09 Build/HUAWEISTF-L09,,chrome 65.0 for android,,3,2,2,0.5
DP-f54094f2527fb3f0,mobile,VS425PP Build/LMY47V,,chrome 63.0 for android,,3,1,1,1.0
DP-f54a70ca5cf7e2a3,desktop,rv:11.0,Windows 8.1,ie 11.0 for desktop,,1,1,1,1.0
DP-f54d01e7b484cca6,desktop,MacOS,Mac OS X 10_13_3,safari generic,2560x1440,23,19,19,0.05263157894736842
DP-f550d8170e1ef06a,mobile,SM-G610M Build/MMB29K,,other,,37,16,16,0.0625
DP-f5591b2a0c53bc05,mobile,SM-N950U Build/R16NW,Android 8.0.0,chrome generic for android,2220x1081,7,5,5,0.2
DP-f55ced49ccb49159,desktop,Windows,Windows 8.1,chrome 62.0,1600x1200,2,1,1,1.0
DP-f55d8b95580a41b3,desktop,Windows,Windows XP,chrome 49.0,1024x768,27,21,21,0.047619047619047616
DP-f55da3373a567fd1,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,2001x1125,37,29,29,0.034482758620689655
DP-f5727e5936b070c9,mobile,iOS Device,iOS 11.0.3,chrome 62.0 for ios,2048x1536,4,3,3,0.3333333333333333
DP-f57af1667ee1335e,mobile,PRA-LX1 Build/HUAWEIPRA-LX1,,chrome generic for android,,3,2,2,0.5
DP-f57f7bcdef28efac,desktop,rv:58.0,Windows 7,firefox 58.0,1366x768,2,1,1,1.0
DP-f582a883cc4336cd,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1680x1049,6,2,2,0.5
DP-f5875582e4e53197,desktop,Windows,Windows 10,edge 17.0,1366x767,1,1,1,1.0
DP-f591c550897c2e9c,mobile,LG-D331 Build/LRX22G,,chrome 62.0 for android,,2,2,2,0.5
DP-f5ad34b606db2232,mobile,SM-N920R4,Android 7.0,chrome 61.0 for android,,1,1,1,1.0
DP-f5ae0c3ef559b932,desktop,Windows,Windows 7,chrome 63.0,1364x768,6,3,3,0.3333333333333333
DP-f5b3252c527731bc,desktop,MacOS,Mac OS X 10_12_4,safari generic,1440x900,12,7,7,0.14285714285714285
DP-f5b82732ae9527dd,desktop,Windows,Windows 7,chrome 66.0,1727x971,1,1,1,1.0
DP-f5baa126ac333956,desktop,MacOS,Mac OS X 10_11_6,chrome 62.0,1440x900,68,46,46,0.021739130434782608
DP-f5c7c1b874dff3dd,mobile,SAMSUNG SM-S727VL Build/MMB29M,Android 6.0.1,samsung browser 4.0,1280x720,1,1,1,1.0
DP-f5c8b9efa9670cbd,mobile,SAMSUNG SM-N920T Build/NRD90M,Android 7.0,samsung browser 6.4,1921x1081,1,1,1,1.0
DP-f5c95554d39ce088,mobile,GT-I9060L Build/JDQ39,,chrome 64.0 for android,,1,1,1,1.0
DP-f5d3d120a017d029,mobile,ALP-L09 Build/HUAWEIALP-L09S,,chrome generic for android,,1,1,1,1.0
DP-f5e20503863d53ca,mobile,SM-G920P Build/NRD90M,,chrome 65.0 for android,,15,10,10,0.1
DP-f5e3519127b7b371,mobile,Redmi Note 4 Build/NRD90M,,chrome 62.0 for android,,10,4,4,0.25
DP-f5ec363ac6fd0337,mobile,iOS Device,iOS 10.1.1,mobile safari generic,2208x1242,3,3,3,0.3333333333333333
DP-f5f6515a2f4aabf2,mobile,A0001 Build/MHC19Q,,chrome 64.0 for android,,1,1,1,1.0
DP-f5f91b1f97853b03,desktop,rv:59.0,Mac OS X 10.13,firefox 59.0,1680x1050,2,2,2,0.5
DP-f5fc2c45d529e88b,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1280x800,1,1,1,1.0
DP-f5febe26d6802029,desktop,Windows,Windows XP,firefox 52.0,1920x1080,2,2,2,0.5
DP-f6015e6f4c7a0a8c,mobile,M4 SS4450 Build/MRA58K,,other,,1,1,1,1.0
DP-f60269431857409c,mobile,XT1032 Build/LPBS23.13-57-2,,chrome 62.0 for android,,1,1,1,1.0
DP-f602cb92fa5e262c,mobile,SAMSUNG SM-P580 Build/NRD90M,,samsung browser 5.2,,1,1,1,1.0
DP-f602fe21571d1553,mobile,SM-J530F Build/NRD90M,Android 7.0,chrome 62.0 for android,1280x720,1,1,1,1.0
DP-f60368d744dc267a,mobile,rv:51.0,Linux,Generic/Android 7.0,2392x1440,1,1,1,1.0
DP-f60b3bb682a77e5f,mobile,SM-J727U Build/NRD90M,,chrome 58.0 for android,,1,1,1,1.0
DP-f60f39b34417f565,mobile,Z9 PLUS Build/NRD90M,,chrome 63.0 for android,,6,2,2,0.5
DP-f6167b5fd68c5872,desktop,Windows,Windows 7,firefox 57.0,2560x1440,2,2,2,0.5
DP-f6209ac3fab4b4c4,mobile,SM-J120H Build/LMY47V,,chrome 53.0 for android,,1,1,1,1.0
DP-f621fe2865290f33,mobile,SM-G950U Build/NRD90M,Android 7.0,chrome 62.0 for android,2960x1440,3,2,2,0.5
DP-f62b44c7877d72ec,mobile,Nexus,Android 7.1.1,chrome 63.0 for android,,1,1,1,1.0
DP-f63cf2310dd54ca0,mobile,SM-A800I,,chrome 63.0 for android,,1,1,1,1.0
DP-f645ad0322c22c60,desktop,rv:47.0,Mac OS X 10.9,firefox 47.0,1920x1080,1,1,1,1.0
DP-f655886cb57cefd7,mobile,SM-G920I,,chrome 50.0 for android,,1,1,1,1.0
DP-f655edf3259f250e,desktop,Windows,Windows 10,edge 14.0,2735x1825,1,1,1,1.0
DP-f65eb2ebf20d00e2,mobile,SM-A510M Build/LMY47X,,chrome 61.0 for android,,1,1,1,1.0
DP-f666b7bde6b17626,mobile,SM-T110 Build/JDQ39,,chrome 66.0 for android,,1,1,1,1.0
DP-f66f89520a60032f,mobile,SAMSUNG SM-A320Y Build/NRD90M,,samsung browser 6.4,,3,2,2,0.5
DP-f671d0ef9453ac5a,desktop,Windows,Windows 7,chrome 66.0,1280x960,1,1,1,1.0
DP-f6784e55b3cafa07,mobile,LG-P714,,chrome 59.0 for android,,1,1,1,1.0
DP-f67953a165285b65,desktop,MacOS,Mac OS X 10_13_1,chrome 64.0,2560x1600,3,3,3,0.3333333333333333
DP-f67c9ac7bdd87640,desktop,Windows,Windows 10,chrome 62.0,3441x1440,2,1,1,1.0
DP-f67fa90391fb80a9,mobile,SM-G950F Build/NRD90M,,chrome 61.0 for android,,28,12,12,0.08333333333333333
DP-f67fc366f3d5ef5c,mobile,SAMSUNG SM-J727T1 Build/NRD90M,Android 7.0,samsung browser 5.4,1280x720,1,1,1,1.0
DP-f682489aa213e9f4,desktop,rv:54.0,Mac OS X 10.11,firefox,2880x1800,1,1,1,1.0
DP-f683bedafe0dc556,mobile,M4 SS4458 Build/MMB29M,,chrome generic for android,,2,2,2,0.5
DP-f685e47b20e3480d,mobile,SM-S903VL,Android 6.0.1,chrome 63.0 for android,1920x1080,2,2,2,0.5
DP-f6871db1ca51bdaa,mobile,Alcatel_5054O,Android 5.1.1,chrome 63.0 for android,1280x720,1,1,1,1.0
DP-f69d11318dbc5a51,mobile,HUAWEI,,chrome generic for android,,2,2,2,0.5
DP-f6ba2253f9260b01,mobile,SM-S727VL Build/MMB29M,,chrome 64.0 for android,,9,7,7,0.14285714285714285
DP-f6c463541f3b4956,mobile,XT1040,,chrome 61.0 for android,,1,1,1,1.0
DP-f6cd7fdf8e915b1d,desktop,rv:57.0,Mac OS X 10.10,firefox 57.0,2560x1600,3,3,3,0.3333333333333333
DP-f6d0860979637b3a,desktop,MacOS,Mac OS X 10_12_4,chrome 62.0,1280x800,2,2,2,0.5
DP-f6d2484d700d9a3f,mobile,SM-T280 Build/LMY47V,Android 5.1.1,chrome 63.0 for android,,3,2,2,0.5
DP-f6d98453f59bcc18,mobile,LG-P714,,chrome 62.0 for android,,1,1,1,1.0
DP-f6dfccc6925e4a75,mobile,HUAWEI Y520-U03 Build/HUAWEIY520-U03,,chrome 60.0 for android,,3,2,2,0.5
DP-f6e0e3ce8bbf8f9e,mobile,Ilium L610 Build/MRA58K,,chrome generic for android,,1,1,1,1.0
DP-f6eb3b5ce6531d54,desktop,MacOS,Mac OS X 10_12_3,safari generic,3360x2100,1,1,1,1.0
DP-f6ed15192f819fc5,desktop,,,chrome 57.0,,54,20,20,0.05
DP-f6eec72981bc9473,mobile,iOS Device,iOS 11.0.1,mobile safari generic,1334x750,7,7,7,0.14285714285714285
DP-f6f05745691a2e1a,desktop,Windows,other,opera,1280x720,1,1,1,1.0
DP-f6ff0cbfa37c7b44,mobile,SM-N900T Build/LRX21V,Android 5.0,chrome 63.0 for android,1920x1080,4,4,4,0.25
DP-f70629b6a904f732,desktop,MacOS,Mac OS X 10_13_4,chrome 66.0,3840x2400,4,3,3,0.3333333333333333
DP-f70ecfcb624aa48b,desktop,MacOS,Mac OS X 10_12_6,chrome 62.0,2304x1440,1,1,1,1.0
DP-f71ccf9c41658e2e,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53,,other,,1,1,1,1.0
DP-f72169217af36d31,mobile,ALE-L23 Build/HuaweiALE-L23,,chrome 66.0 for android,,32,13,13,0.07692307692307693
DP-f725f51250cfa8c1,desktop,MacOS,Mac OS X 10_13_4,safari generic,2880x1800,18,16,16,0.0625
DP-f7297b63d8c58fe0,mobile,SM-G950U Build/R16NW,Android 8.0.0,chrome generic for android,2220x1080,6,6,6,0.16666666666666666
DP-f72ebc228cd27deb,mobile,Moto,,chrome 65.0 for android,,2,1,1,1.0
DP-f733faddcc9dc82b,desktop,MacOS,Mac OS X 10_12_2,safari generic,1920x1080,1,1,1,1.0
DP-f736ce803cdeb801,mobile,VS988 Build/NRD90U,Android 7.0,chrome 62.0 for android,2672x1440,11,9,9,0.1111111111111111
DP-f7404d39488a7d85,desktop,MacOS,Mac OS X 10_13_2,safari 11.0,3360x2100,1,1,1,1.0
DP-f76517ce7589c49a,desktop,MacOS,Mac OS X 10_11_6,chrome 60.0,2560x1440,1,1,1,1.0
DP-f76d647d5d4564fc,desktop,rv:52.0,Mac OS X 10.12,firefox 52.0,1920x1080,1,1,1,1.0
DP-f7746a697ea97ee3,mobile,SM-G900M Build/MMB29M,,chrome 65.0 for android,,4,1,1,1.0
DP-f786688573f0fd5c,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2001x1125,164,109,109,0.009174311926605505
DP-f78a41d243347e6d,mobile,iOS Device,iOS 11.3.1,chrome 66.0 for ios,2048x1536,9,4,4,0.25
DP-f78e0d2a0a555dec,desktop,MacOS,Mac OS X 10_12_6,safari 10.0,1280x800,3,2,2,0.5
DP-f78f4679f03bcbe9,mobile,Blade A510 Build/MRA58K,,chrome 64.0 for android,,5,3,3,0.3333333333333333
DP-f790b6b3679791c7,desktop,rv:50.0,Mac OS X 10.10,firefox,1680x1050,2,2,2,0.5
DP-f7928ce4ecc6652f,mobile,HTC One A9s Build/MRA58K,,chrome 64.0 for android,,1,1,1,1.0
DP-f795a67451ad8152,desktop,MacOS,Mac OS X 10_13_2,chrome 63.0,5120x2880,12,12,12,0.08333333333333333
DP-f79850d8a6cf08c1,mobile,PMID7102DC,,chrome 64.0 for android,,1,1,1,1.0
DP-f79ced1cb5e4f619,mobile,LG-X230 Build/MRA58K,,chrome generic for android,,18,4,4,0.25
DP-f7a63ae1d30df017,mobile,LG-H901,Android 7.0,chrome 64.0 for android,2560x1440,1,1,1,1.0
DP-f7a648abf069f48d,mobile,XT1063 Build/MPB24.65-34-3,,chrome 64.0 for android,,2,2,2,0.5
DP-f7af42a0b76a10b8,mobile,WAS-LX3 Build/HUAWEIWAS-LX3,,chrome 62.0 for android,,12,6,6,0.16666666666666666
DP-f7b8eff58ff5141e,mobile,LG-D373 Build/KOT49I.V10a,,chrome 61.0 for android,,1,1,1,1.0
DP-f7c1aed4769bcd06,desktop,Windows,Windows 7,chrome 66.0,1728x972,1,1,1,1.0
DP-f7c558792c298ca4,desktop,Linux x86_64,,firefox 59.0,,7,5,5,0.2
DP-f7ca7199bbd66636,mobile,iOS Device,iOS 10.3.1,mobile safari 10.0,2048x1536,37,24,24,0.041666666666666664
DP-f7de60fa4cdb7858,desktop,Windows,Windows 10,chrome 61.0,1600x900,2,2,2,0.5
DP-f7df2e90875ee6e0,mobile,SM-G900H Build/MMB29K,,chrome 62.0 for android,,1,1,1,1.0
DP-f7df45f5ba39f4d5,mobile,iOS Device,iOS 11.1.2,chrome 62.0 for ios,2048x1536,10,9,9,0.1111111111111111
DP-f7e09384d603b31d,desktop,rv:60.0,Mac OS X 10.9,firefox 60.0,1280x800,1,1,1,1.0
DP-f7ea09161392c588,mobile,TOMMY2,,chrome 62.0 for android,,1,1,1,1.0
DP-f7ea9c1ca89cc9e4,mobile,SM-J500M Build/MMB29M,,chrome 50.0 for android,,10,5,5,0.2
DP-f7ecb4cfc5d2e207,desktop,rv:59.0,Mac OS X 10.11,firefox 59.0,4096x2304,1,1,1,1.0
DP-f7f89974fbe0d9db,mobile,REVVLPLUS,Android 7.1.1,chrome generic for android,1920x1080,1,1,1,1.0
DP-f8022470c571b291,mobile,iOS Device,iOS 10.2.1,mobile safari 10.0,2048x1536,45,35,35,0.02857142857142857
DP-f8079d06349aeabe,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23,,chrome 54.0 for android,,1,1,1,1.0
DP-f813f53d8f87c1e7,mobile,E5506,,chrome generic for android,,1,1,1,1.0
DP-f8199d73ecee331b,desktop,MacOS,Mac OS X 10_12,safari 10.0,1440x900,4,1,1,1.0
DP-f81c347bf68a4676,mobile,IdeaTabA1000-F,,chrome 61.0 for android,,1,1,1,1.0
DP-f824f915444117c1,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1366x768,51,34,34,0.029411764705882353
DP-f825520a41b9c2b9,mobile,MotoG3 Build/MPIS24.107-55-2-17,,chrome 58.0 for android,,1,1,1,1.0
DP-f82b3f51912e9ac5,desktop,CHC-U03 Build/HuaweiCHC-U03,,chrome generic,,28,13,13,0.07692307692307693
DP-f82ba1431b88d1f8,mobile,Moto Z2 Play Build/NPSS26.118-19-11,,chrome 64.0 for android,,1,1,1,1.0
DP-f82f09e2f8015741,desktop,MacOS,Mac OS X 10_13_1,chrome 62.0,3360x2100,10,9,9,0.1111111111111111
DP-f8323f5a8ba7c0e5,mobile,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 66.0 for android,1920x1080,1,1,1,1.0
DP-f836eb48b1cfddd9,desktop,Linux x86_64,Linux,firefox,1024x768,1,1,1,1.0
DP-f836f157732291bb,mobile,XT1225,,chrome generic for android,,1,1,1,1.0
DP-f8373d6c6d49eae9,desktop,rv:57.0,Windows 8.1,firefox 57.0,,1,1,1,1.0
DP-f83fcafe37133261,mobile,Moto Z2 Play Build/NPSS26.118-19-6,,chrome 63.0 for android,,10,4,4,0.25
DP-f85373cab165360c,mobile,Moto G Play Build/MPIS24.241-15.3-7,,chrome 56.0 for android,,1,1,1,1.0
DP-f856c1d228809eb8,mobile,SM-N950U Build/R16NW,Android 8.0.0,chrome 66.0 for android,2220x1080,5,5,5,0.2
DP-f858a1a7a74279d2,mobile,iOS Device,iOS 11.2.0,chrome 62.0 for ios,2732x2048,1,1,1,1.0
DP-f85abb95c669a500,mobile,Android,,android browser 4.0,,1,1,1,1.0
DP-f869af59eca0b428,desktop,MacOS,Mac OS X 10_12_4,chrome generic,2560x1600,2,1,1,1.0
DP-f86ec1cded47bed5,mobile,LG-H990 Build/NRD90M,,chrome 65.0 for android,,1,1,1,1.0
DP-f87085117c05b4ea,desktop,Windows,Windows 8.1,firefox 58.0,2160x1440,1,1,1,1.0
DP-f88187fd8d427ac8,mobile,MYA-L23,,chrome 62.0 for android,,1,1,1,1.0
DP-f8822e753ce3457e,mobile,SM-T670,Android 5.1.1,chrome 66.0 for android,1920x1080,3,1,1,1.0
DP-f896b4b4784bda5d,mobile,5025G Build/LMY47I,,chrome 62.0 for android,,8,4,4,0.25
DP-f89a543a7cfbc22a,mobile,SM-G930F Build/NRD90M,,chrome generic for android,,5,4,4,0.25
DP-f8a9d73b0fb6d393,mobile,XT1008,,chrome,,1,1,1,1.0
DP-f8aac6e6afc6dcbf,mobile,A952,,android webview 4.0,,1,1,1,1.0
DP-f8add9a34c59bc69,mobile,SM-T713 Build/NRD90M,,chrome generic for android,,1,1,1,1.0
DP-f8be014b84ba5f31,desktop,MacOS,Mac OS X 10_10_5,chrome 59.0,1680x1050,1,1,1,1.0
DP-f8bf2104ab7ac8f3,mobile,Gigaset,,chrome 65.0 for android,,1,1,1,1.0
DP-f8cf8a10c1a83658,mobile,SAMSUNG-SM-N900A Build/LRX21V,Android 5.0,chrome generic,1920x1080,1,1,1,1.0
DP-f8d3d0edea9a2a08,mobile,E6553,,chrome 63.0 for android,,3,3,3,0.3333333333333333
DP-f8db60099b386b47,desktop,Windows,Windows 7,firefox 52.0,1680x1050,1,1,1,1.0
DP-f8e341fb808679e1,mobile,SGH-I337M Build/LRX22C,,chrome 64.0 for android,,2,2,2,0.5
DP-f8ebf7db4f0f061f,mobile,Hisense F20 Build/MMB29M,,chrome 61.0 for android,,1,1,1,1.0
DP-f8f44b806686a3dc,desktop,rv:56.0,Mac OS X 10.12,firefox 56.0,1440x900,2,2,2,0.5
DP-f8f73e38817ff9cb,mobile,TA-1025,,chrome 65.0 for android,,1,1,1,1.0
DP-f8fceb80a8e182df,mobile,SM-J730GM Build/NRD90M,,chrome 62.0 for android,,6,4,4,0.25
DP-f8ff835a387656e6,mobile,XT1650 Build/NPLS26.118-20-5-3,,chrome 64.0 for android,,1,1,1,1.0
DP-f9008a81416cf178,mobile,LG-K200 Build/MXB48T,,LG/K-200,,1,1,1,1.0
DP-f9035b9d53aa2609,mobile,SM-A710M Build/NRD90M,,chrome 61.0 for android,,1,1,1,1.0
DP-f90632a4cd63f2e2,mobile,BAC-L03 Build/HUAWEIBAC-L03,,chrome 63.0 for android,,15,9,9,0.1111111111111111
DP-f90a29de8526544f,mobile,Z410,,chrome 61.0 for android,,1,1,1,1.0
DP-f90fa5ca81bd320f,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1062x630,1,1,1,1.0
DP-f9108b5217d24f08,desktop,MacOS,Mac OS X 10_10_5,chrome 56.0,1440x900,1,1,1,1.0
DP-f914d781c4f8332d,desktop,MacOS,Mac,safari,1680x1050,2,2,2,0.5
