card_id,card1_num,customer_id
C10800-K1,20768,C10800
C10801-K1,11134,C10801
C10802-K1,14984,C10802
C10803-K1,19574,C10803
C10804-K1,23267,C10804
C10805-K1,19566,C10805
C10806-K1,19509,C10806
C10807-K1,10313,C10807
C10808-K1,11120,C10808
C10809-K1,17367,C10809
C10810-K1,22524,C10810
C10811-K1,19684,C10811
C10812-K1,15741,C10812
C10813-K1,12390,C10813
C10814-K1,11751,C10814
C10815-K1,14679,C10815
C10816-K1,23323,C10816
C10817-K1,21753,C10817
C10818-K1,16956,C10818
C10819-K1,22781,C10819
C10820-K1,18702,C10820
C10821-K1,15839,C10821
C10822-K1,15411,C10822
C10823-K1,19640,C10823
C10824-K1,12123,C10824
C10825-K1,18306,C10825
C10826-K1,22090,C10826
C10827-K1,16463,C10827
C10828-K1,22073,C10828
C10829-K1,10679,C10829
C10830-K1,19134,C10830
C10831-K1,22600,C10831
C10832-K1,21872,C10832
C10833-K1,18739,C10833
C10834-K1,19463,C10834
C10835-K2,21418,C10835
C10836-K1,18226,C10836
C10837-K2,15921,C10837
C10838-K1,21179,C10838
C10839-K1,18524,C10839
C10840-K1,23385,C10840
C10841-K1,16642,C10841
C10842-K1,14264,C10842
C10843-K1,15100,C10843
C10844-K1,19561,C10844
C10845-K1,12190,C10845
C10846-K1,10366,C10846
C10847-K1,12242,C10847
C10848-K1,21250,C10848
C10849-K1,17354,C10849
C10850-K1,12297,C10850
C10851-K1,11108,C10851
C10852-K1,22583,C10852
C10853-K1,16870,C10853
C10854-K1,19070,C10854
C10855-K1,16782,C10855
C10856-K1,22300,C10856
C10857-K1,18892,C10857
C10858-K1,21483,C10858
C10859-K1,10774,C10859
C10860-K1,14506,C10860
C10861-K1,11128,C10861
C10862-K1,22140,C10862
C10863-K1,16650,C10863
C10864-K1,23082,C10864
C10865-K1,13063,C10865
C10866-K1,10776,C10866
C10867-K1,22461,C10867
C10868-K1,23135,C10868
C10869-K1,12447,C10869
C10870-K1,18217,C10870
C10871-K1,21704,C10871
C10872-K1,22199,C10872
C10873-K1,11452,C10873
C10874-K1,20539,C10874
C10875-K1,20049,C10875
C10876-K1,15504,C10876
C10877-K1,16670,C10877
C10878-K1,17850,C10878
C10879-K1,16577,C10879
C10880-K1,10620,C10880
C10881-K1,11072,C10881
C10882-K1,16622,C10882
C10883-K1,16946,C10883
C10884-K1,12906,C10884
C10885-K1,14610,C10885
C10886-K1,22385,C10886
C10887-K1,15966,C10887
C10888-K1,15113,C10888
C10889-K1,16172,C10889
C10890-K1,14727,C10890
C10891-K1,12796,C10891
C10892-K1,16050,C10892
C10893-K1,21685,C10893
C10894-K1,13303,C10894
C10895-K1,17340,C10895
C10896-K1,20680,C10896
C10897-K1,14094,C10897
C10898-K1,11788,C10898
C10899-K1,21565,C10899
C10900-K1,20674,C10900
C10901-K1,21845,C10901
C10902-K1,18371,C10902
C10903-K1,14039,C10903
C10904-K1,17486,C10904
C10905-K1,23534,C10905
C10906-K1,22432,C10906
C10907-K1,12375,C10907
C10908-K1,13605,C10908
C10909-K1,17236,C10909
C10910-K1,20980,C10910
C10911-K1,11341,C10911
C10912-K1,18899,C10912
C10913-K1,14739,C10913
C10914-K1,22811,C10914
C10915-K1,18638,C10915
C10916-K1,19925,C10916
C10917-K1,13885,C10917
C10918-K1,14275,C10918
C10919-K1,14044,C10919
C10920-K1,23005,C10920
C10921-K1,15354,C10921
C10922-K1,20438,C10922
C10923-K1,15081,C10923
C10924-K2,14551,C10924
C10925-K1,22032,C10925
C10926-K1,20091,C10926
C10927-K1,11844,C10927
C10928-K1,15749,C10928
C10929-K1,12568,C10929
C10930-K2,10950,C10930
C10931-K1,14987,C10931
C10932-K1,14091,C10932
C10933-K1,13300,C10933
C10934-K1,14141,C10934
C10935-K1,16248,C10935
C10936-K1,15927,C10936
C10937-K1,21834,C10937
C10938-K1,15639,C10938
C10939-K1,14951,C10939
C10940-K1,22067,C10940
C10941-K1,11198,C10941
C10942-K1,15198,C10942
C10943-K1,15138,C10943
C10944-K1,13709,C10944
C10945-K1,22684,C10945
C10946-K1,23192,C10946
C10947-K1,14433,C10947
C10948-K1,22252,C10948
C10949-K1,13782,C10949
C10950-K1,20981,C10950
C10951-K1,18435,C10951
C10952-K1,10532,C10952
C10953-K1,17697,C10953
C10954-K1,14397,C10954
C10955-K2,13688,C10955
C10956-K1,16514,C10956
C10957-K2,11241,C10957
C10958-K1,14811,C10958
C10959-K1,15798,C10959
C10960-K1,17247,C10960
C10961-K1,16030,C10961
C10962-K1,17325,C10962
C10963-K1,17620,C10963
C10964-K1,11939,C10964
C10965-K1,23435,C10965
C10966-K1,18534,C10966
C10967-K1,15204,C10967
C10968-K1,17698,C10968
C10969-K1,13608,C10969
C10970-K1,10548,C10970
C10971-K1,22822,C10971
C10972-K1,15605,C10972
C10973-K1,14613,C10973
C10974-K1,22790,C10974
C10975-K1,12198,C10975
C10976-K1,19412,C10976
C10977-K1,18694,C10977
C10978-K1,23168,C10978
C10979-K1,20647,C10979
C10980-K1,18359,C10980
C10981-K1,10191,C10981
C10982-K1,22979,C10982
C10983-K1,20923,C10983
C10984-K1,12315,C10984
C10985-K1,12426,C10985
C10986-K2,15290,C10986
C10987-K1,22809,C10987
C10988-K1,11232,C10988
C10989-K1,15855,C10989
C10990-K1,18058,C10990
C10991-K1,12589,C10991
C10992-K1,16770,C10992
C10993-K1,19756,C10993
C10994-K1,21738,C10994
C10995-K1,16142,C10995
C10996-K1,13042,C10996
C10997-K1,19501,C10997
C10998-K1,22452,C10998
C10999-K1,22871,C10999
C11000-K2,16535,C11000
C11001-K1,19948,C11001
C11002-K1,17487,C11002
C11003-K1,16571,C11003
C11004-K1,12047,C11004
C11005-K1,22554,C11005
C11006-K1,10628,C11006
C11007-K1,23196,C11007
C11008-K1,14505,C11008
C11009-K1,15977,C11009
C11010-K1,18844,C11010
C11011-K1,21783,C11011
C11012-K1,19373,C11012
C11013-K1,12893,C11013
C11014-K1,12521,C11014
C11015-K1,20070,C11015
C11016-K1,19914,C11016
C11017-K1,13774,C11017
C11018-K1,11089,C11018
C11019-K2,10822,C11019
C11020-K1,17550,C11020
C11021-K1,18286,C11021
C11022-K1,22875,C11022
C11023-K1,22205,C11023
C11024-K1,10335,C11024
C11025-K1,12841,C11025
C11026-K1,11703,C11026
C11027-K1,19450,C11027
C11028-K1,22278,C11028
C11029-K1,20000,C11029
C11030-K1,22540,C11030
C11031-K2,10963,C11031
C11032-K2,23043,C11032
C11033-K1,19525,C11033
C11034-K1,10740,C11034
C11035-K1,20429,C11035
C11036-K1,13020,C11036
C11037-K1,12220,C11037
C11038-K1,16191,C11038
C11039-K1,15220,C11039
C11040-K1,16365,C11040
C11041-K1,13362,C11041
C11042-K1,14596,C11042
C11043-K1,21268,C11043
C11044-K1,17861,C11044
C11045-K1,12744,C11045
C11046-K1,17802,C11046
C11047-K1,10418,C11047
C11048-K1,15340,C11048
C11049-K1,22279,C11049
C11050-K1,12830,C11050
C11051-K1,13067,C11051
C11052-K1,20292,C11052
C11053-K1,11842,C11053
C11054-K1,19057,C11054
C11055-K1,19490,C11055
C11056-K1,18052,C11056
C11057-K1,17232,C11057
C11058-K1,12724,C11058
C11059-K1,19317,C11059
C11060-K1,21375,C11060
C11061-K1,15023,C11061
C11062-K1,15765,C11062
C11063-K1,13003,C11063
C11064-K1,23215,C11064
C11065-K1,12429,C11065
C11066-K1,20254,C11066
C11067-K1,15392,C11067
C11068-K1,16074,C11068
C11069-K1,10522,C11069
C11070-K1,12911,C11070
C11071-K1,20911,C11071
C11072-K1,14673,C11072
C11073-K1,13458,C11073
C11074-K1,14328,C11074
C11075-K1,19674,C11075
C11076-K1,20496,C11076
C11077-K1,21966,C11077
C11078-K1,22053,C11078
C11079-K1,20279,C11079
C11080-K1,13093,C11080
C11081-K1,10940,C11081
C11082-K1,23494,C11082
C11083-K1,12894,C11083
C11084-K1,22825,C11084
C11085-K1,10012,C11085
C11086-K1,11016,C11086
C11087-K1,14191,C11087
C11088-K1,11419,C11088
C11089-K1,21114,C11089
C11090-K1,17504,C11090
C11091-K1,20695,C11091
C11092-K2,20829,C11092
C11093-K1,20867,C11093
C11094-K1,10537,C11094
C11095-K1,21218,C11095
C11096-K1,13973,C11096
C11097-K1,15952,C11097
C11098-K1,20357,C11098
C11099-K1,19939,C11099
C11100-K1,20050,C11100
C11101-K1,16673,C11101
C11102-K1,11383,C11102
C11103-K1,14265,C11103
C11104-K1,15311,C11104
C11105-K1,16418,C11105
C11106-K1,15296,C11106
C11107-K1,12968,C11107
C11108-K1,17728,C11108
C11109-K1,17122,C11109
C11110-K1,16175,C11110
C11111-K1,19712,C11111
C11112-K1,19803,C11112
C11113-K1,19774,C11113
C11114-K1,23052,C11114
C11115-K1,20408,C11115
C11116-K1,20999,C11116
C11117-K1,19744,C11117
C11118-K1,19695,C11118
C11119-K1,16908,C11119
C11120-K1,12877,C11120
C11121-K1,13260,C11121
C11122-K1,14197,C11122
C11123-K1,11253,C11123
C11124-K1,12761,C11124
C11125-K1,22515,C11125
C11126-K1,10884,C11126
C11127-K1,22406,C11127
C11128-K1,21176,C11128
C11129-K1,22482,C11129
C11130-K1,16979,C11130
C11131-K1,12244,C11131
C11132-K1,14392,C11132
C11133-K1,22658,C11133
C11134-K1,13918,C11134
C11135-K1,19041,C11135
C11136-K1,15793,C11136
C11137-K1,15522,C11137
C11138-K1,11235,C11138
C11139-K1,13074,C11139
C11140-K1,11960,C11140
C11141-K1,13035,C11141
C11142-K1,12197,C11142
C11143-K1,12778,C11143
C11144-K1,18053,C11144
C11145-K1,11558,C11145
C11146-K1,21960,C11146
C11147-K1,15172,C11147
C11148-K1,22309,C11148
C11149-K1,14296,C11149
C11150-K1,23324,C11150
C11151-K1,13435,C11151
C11152-K1,10105,C11152
C11153-K1,15529,C11153
C11154-K1,12714,C11154
C11155-K1,13427,C11155
C11156-K1,17899,C11156
C11157-K1,20758,C11157
C11158-K1,21902,C11158
C11159-K1,21950,C11159
C11160-K1,12110,C11160
C11161-K1,22667,C11161
C11162-K1,12900,C11162
C11163-K1,15301,C11163
C11164-K1,21600,C11164
C11165-K1,11088,C11165
C11166-K1,20291,C11166
C11167-K1,15727,C11167
C11168-K1,23017,C11168
C11169-K1,18078,C11169
C11170-K1,17278,C11170
C11171-K1,16889,C11171
C11172-K1,22182,C11172
C11173-K1,15309,C11173
C11174-K1,15756,C11174
C11175-K1,19256,C11175
C11176-K1,16401,C11176
C11177-K1,18761,C11177
C11178-K1,13402,C11178
C11179-K1,17337,C11179
C11180-K1,22490,C11180
C11181-K1,17966,C11181
C11182-K1,18810,C11182
C11183-K1,12628,C11183
C11184-K1,11866,C11184
C11185-K1,18032,C11185
C11186-K1,18312,C11186
C11187-K1,21267,C11187
C11188-K1,23079,C11188
C11189-K1,20950,C11189
C11190-K1,20995,C11190
C11191-K1,12465,C11191
C11192-K1,21799,C11192
C11193-K1,17693,C11193
C11194-K1,10979,C11194
C11195-K1,14358,C11195
C11196-K1,12377,C11196
C11197-K1,17242,C11197
C11198-K1,21852,C11198
C11199-K1,14140,C11199
C11200-K1,21586,C11200
C11201-K1,18907,C11201
C11202-K1,16377,C11202
C11203-K1,18764,C11203
C11204-K1,10148,C11204
C11205-K1,18337,C11205
C11206-K1,13881,C11206
C11207-K1,10942,C11207
C11208-K1,10279,C11208
C11209-K1,11079,C11209
C11210-K1,16241,C11210
C11211-K1,13329,C11211
C11212-K1,14542,C11212
C11213-K1,15701,C11213
C11214-K1,15794,C11214
C11215-K1,19841,C11215
C11216-K1,18725,C11216
C11217-K1,22020,C11217
C11218-K1,20672,C11218
C11219-K1,10715,C11219
C11220-K1,10459,C11220
C11221-K1,20061,C11221
C11222-K1,12765,C11222
C11223-K1,10125,C11223
C11224-K1,20087,C11224
C11225-K1,18265,C11225
C11226-K1,16494,C11226
C11227-K2,22902,C11227
C11228-K1,22337,C11228
C11229-K1,13244,C11229
C11230-K2,10213,C11230
C11231-K1,10225,C11231
C11232-K1,10499,C11232
C11233-K1,18603,C11233
C11234-K1,13904,C11234
C11235-K1,23470,C11235
C11236-K1,22286,C11236
C11237-K1,17483,C11237
C11238-K1,14448,C11238
C11239-K1,19573,C11239
C11240-K1,11697,C11240
C11241-K1,12657,C11241
C11242-K1,18625,C11242
C11243-K1,18065,C11243
C11244-K1,10746,C11244
C11245-K1,15445,C11245
C11246-K1,21634,C11246
C11247-K1,14431,C11247
C11248-K1,19126,C11248
C11249-K1,18507,C11249
C11250-K1,21501,C11250
C11251-K1,10521,C11251
C11252-K1,13241,C11252
C11253-K1,23263,C11253
C11254-K1,15384,C11254
C11255-K1,21123,C11255
C11256-K1,15352,C11256
C11257-K1,21545,C11257
C11258-K1,22943,C11258
C11259-K1,16002,C11259
C11260-K1,11810,C11260
C11261-K1,23345,C11261
C11262-K1,13986,C11262
C11263-K1,21817,C11263
C11264-K1,16070,C11264
C11265-K1,18850,C11265
C11266-K1,20498,C11266
C11267-K1,14338,C11267
C11268-K1,15460,C11268
C11269-K1,19356,C11269
C11270-K1,22840,C11270
C11271-K1,18311,C11271
C11272-K1,17706,C11272
C11273-K1,20577,C11273
C11274-K1,16153,C11274
C11275-K1,19185,C11275
C11276-K1,13631,C11276
C11277-K1,15827,C11277
C11278-K1,17403,C11278
C11279-K1,22200,C11279
C11280-K1,11550,C11280
C11281-K1,20803,C11281
C11282-K1,21540,C11282
C11283-K1,23376,C11283
C11284-K1,18752,C11284
C11285-K1,16606,C11285
C11286-K1,16242,C11286
C11287-K1,21761,C11287
C11288-K1,18576,C11288
C11289-K1,17541,C11289
C11290-K1,11174,C11290
C11291-K1,13436,C11291
C11292-K1,17248,C11292
C11293-K1,18448,C11293
C11294-K2,17210,C11294
C11295-K1,12783,C11295
C11296-K1,11101,C11296
C11297-K1,12999,C11297
C11298-K2,17353,C11298
C11299-K1,14124,C11299
C11300-K1,22627,C11300
C11301-K1,11551,C11301
C11302-K1,10309,C11302
C11303-K1,22678,C11303
C11304-K1,20957,C11304
C11305-K1,11480,C11305
C11306-K1,18529,C11306
C11307-K1,17791,C11307
C11308-K1,17811,C11308
C11309-K1,21775,C11309
C11310-K1,12384,C11310
C11311-K1,22655,C11311
C11312-K1,17162,C11312
C11313-K1,11875,C11313
C11314-K1,10440,C11314
C11315-K1,14890,C11315
C11316-K1,13385,C11316
C11317-K1,23083,C11317
C11318-K1,22042,C11318
C11319-K1,21082,C11319
C11320-K1,22773,C11320
C11321-K1,14981,C11321
C11322-K1,23412,C11322
C11323-K1,21128,C11323
C11324-K1,10498,C11324
C11325-K1,17639,C11325
C11326-K1,16590,C11326
C11327-K1,21957,C11327
C11328-K1,14218,C11328
C11329-K1,14303,C11329
C11330-K1,22832,C11330
C11331-K1,11038,C11331
C11332-K1,21633,C11332
C11333-K1,14277,C11333
C11334-K1,15726,C11334
C11335-K1,23172,C11335
C11336-K1,16339,C11336
C11337-K1,19073,C11337
C11338-K1,14919,C11338
C11339-K1,23392,C11339
C11340-K1,21294,C11340
C11341-K1,10509,C11341
C11342-K1,10481,C11342
C11343-K1,10757,C11343
C11344-K1,16824,C11344
C11345-K1,19269,C11345
C11346-K1,16132,C11346
C11347-K1,10812,C11347
C11348-K1,14401,C11348
C11349-K1,20383,C11349
C11350-K1,19108,C11350
C11351-K1,19143,C11351
C11352-K1,17160,C11352
C11353-K1,14477,C11353
C11354-K1,22865,C11354
C11355-K1,12805,C11355
C11356-K1,14321,C11356
C11357-K1,21479,C11357
C11358-K1,10489,C11358
C11359-K1,10541,C11359
C11360-K1,15497,C11360
C11361-K1,17151,C11361
C11362-K1,15365,C11362
C11363-K1,20150,C11363
C11364-K1,20276,C11364
C11365-K1,17409,C11365
C11366-K1,19460,C11366
C11367-K1,17464,C11367
C11368-K1,13805,C11368
C11369-K1,13110,C11369
C11370-K1,17099,C11370
C11371-K1,10808,C11371
C11372-K1,19741,C11372
C11373-K1,16644,C11373
C11374-K1,11820,C11374
C11375-K1,16949,C11375
C11376-K1,12025,C11376
C11377-K1,22217,C11377
C11378-K1,11464,C11378
C11379-K1,21594,C11379
C11380-K1,19032,C11380
C11381-K2,12286,C11381
C11382-K1,10460,C11382
C11383-K1,18163,C11383
C11384-K1,16698,C11384
C11385-K1,14865,C11385
C11386-K1,12664,C11386
C11387-K1,14940,C11387
C11388-K1,14823,C11388
C11389-K1,12544,C11389
C11390-K1,10266,C11390
C11391-K1,19387,C11391
C11392-K1,19481,C11392
C11393-K1,23525,C11393
C11394-K1,11047,C11394
C11395-K1,15736,C11395
C11396-K1,12352,C11396
C11397-K1,11497,C11397
C11398-K1,14880,C11398
C11399-K1,12920,C11399
C11400-K1,18718,C11400
C11401-K1,13846,C11401
C11402-K1,17335,C11402
C11403-K1,21488,C11403
C11404-K1,13001,C11404
C11405-K1,12953,C11405
C11406-K1,22145,C11406
C11407-K1,11366,C11407
C11408-K1,20616,C11408
C11409-K1,11508,C11409
C11410-K1,14072,C11410
C11411-K1,14843,C11411
C11412-K1,18886,C11412
C11413-K1,20455,C11413
C11414-K1,20826,C11414
C11415-K1,14560,C11415
C11416-K2,21709,C11416
C11417-K1,16640,C11417
C11418-K1,14271,C11418
C11419-K1,22393,C11419
C11420-K1,14576,C11420
C11421-K1,18342,C11421
C11422-K1,11609,C11422
C11423-K1,17096,C11423
C11424-K1,16880,C11424
C11425-K1,20165,C11425
C11426-K1,13589,C11426
C11427-K1,20708,C11427
C11428-K1,12000,C11428
C11429-K1,17701,C11429
C11430-K1,10139,C11430
C11431-K1,22530,C11431
C11432-K1,13461,C11432
C11433-K1,13291,C11433
C11434-K1,22521,C11434
C11435-K1,21785,C11435
C11436-K1,10411,C11436
C11437-K1,18912,C11437
C11438-K1,17153,C11438
C11439-K1,13342,C11439
C11440-K1,11100,C11440
C11441-K1,21499,C11441
C11442-K1,22154,C11442
C11443-K1,20901,C11443
C11444-K1,13314,C11444
C11445-K1,21993,C11445
C11446-K1,17866,C11446
C11447-K1,21101,C11447
C11448-K1,13535,C11448
C11449-K1,21516,C11449
C11450-K1,13870,C11450
C11451-K1,12645,C11451
C11452-K1,17074,C11452
C11453-K1,23522,C11453
C11454-K1,22849,C11454
C11455-K1,16247,C11455
C11456-K1,13353,C11456
C11457-K1,18422,C11457
C11458-K1,14667,C11458
C11459-K1,12922,C11459
C11460-K1,22295,C11460
C11461-K1,16307,C11461
C11462-K1,12949,C11462
C11463-K1,21525,C11463
C11464-K2,15326,C11464
C11465-K1,20624,C11465
C11466-K1,15811,C11466
C11467-K1,12901,C11467
C11468-K2,22748,C11468
C11469-K1,13750,C11469
C11470-K1,16758,C11470
C11471-K1,17690,C11471
C11472-K1,14193,C11472
C11473-K1,22796,C11473
C11474-K1,17110,C11474
C11475-K1,17746,C11475
C11476-K1,22316,C11476
C11477-K1,14746,C11477
C11478-K1,20240,C11478
C11479-K1,20057,C11479
C11480-K1,16588,C11480
C11481-K1,14802,C11481
C11482-K1,19855,C11482
C11483-K1,16589,C11483
C11484-K1,16238,C11484
C11485-K1,13038,C11485
C11486-K1,21800,C11486
C11487-K1,11617,C11487
C11488-K1,10069,C11488
C11489-K1,18541,C11489
C11490-K1,10968,C11490
C11491-K1,11729,C11491
C11492-K1,15387,C11492
C11493-K1,17787,C11493
C11494-K1,16171,C11494
C11495-K1,20837,C11495
C11496-K2,19407,C11496
C11497-K1,19361,C11497
C11498-K1,15604,C11498
C11499-K1,16893,C11499
C11500-K1,17763,C11500
C11501-K1,16726,C11501
C11502-K1,12039,C11502
C11503-K1,12301,C11503
C11504-K1,20529,C11504
C11505-K1,14955,C11505
C11506-K1,13549,C11506
C11507-K1,17077,C11507
C11508-K1,14304,C11508
C11509-K2,17499,C11509
C11510-K1,12466,C11510
C11511-K1,10597,C11511
C11512-K1,13632,C11512
C11513-K1,15423,C11513
C11514-K1,12998,C11514
C11515-K1,18925,C11515
C11516-K1,10211,C11516
C11517-K1,21046,C11517
C11518-K1,17877,C11518
C11519-K1,14605,C11519
C11520-K1,16489,C11520
C11521-K1,20851,C11521
C11522-K2,15702,C11522
C11523-K1,18867,C11523
C11524-K1,15111,C11524
C11525-K1,15980,C11525
C11526-K1,17521,C11526
C11527-K1,21437,C11527
C11528-K1,15418,C11528
C11529-K1,16024,C11529
C11530-K1,23037,C11530
C11531-K1,18409,C11531
C11532-K1,20106,C11532
C11533-K2,18239,C11533
C11534-K1,18674,C11534
C11535-K1,16356,C11535
C11536-K1,14598,C11536
C11537-K1,14894,C11537
C11538-K1,20284,C11538
C11539-K2,18727,C11539
C11540-K1,11952,C11540
C11541-K1,12995,C11541
C11542-K1,13341,C11542
C11543-K2,20026,C11543
C11544-K1,13800,C11544
C11545-K1,13084,C11545
C11546-K1,16533,C11546
C11547-K1,17117,C11547
C11548-K1,23030,C11548
C11549-K1,16740,C11549
C11550-K1,21798,C11550
C11551-K1,15805,C11551
C11552-K1,13531,C11552
C11553-K1,14482,C11553
C11554-K1,14029,C11554
C11555-K1,10557,C11555
C11556-K1,12603,C11556
C11557-K1,22541,C11557
C11558-K2,18340,C11558
C11559-K1,18742,C11559
C11560-K1,17605,C11560
C11561-K1,22018,C11561
C11562-K1,22447,C11562
C11563-K1,22407,C11563
C11564-K1,18526,C11564
C11565-K1,13433,C11565
C11566-K1,14912,C11566
C11567-K1,13697,C11567
C11568-K1,11720,C11568
C11569-K1,21227,C11569
C11570-K1,16713,C11570
C11571-K1,10140,C11571
C11572-K1,23374,C11572
C11573-K1,17426,C11573
C11574-K1,16976,C11574
C11575-K1,10086,C11575
C11576-K1,19929,C11576
C11577-K1,12091,C11577
C11578-K1,12546,C11578
C11579-K1,18604,C11579
C11580-K1,12422,C11580
C11581-K1,17702,C11581
C11582-K1,20480,C11582
C11583-K1,23455,C11583
C11584-K1,16558,C11584
C11585-K1,17932,C11585
C11586-K1,13061,C11586
C11587-K1,16968,C11587
C11588-K1,12952,C11588
C11589-K1,11838,C11589
C11590-K1,18923,C11590
C11591-K1,21142,C11591
C11592-K1,10559,C11592
C11593-K1,16234,C11593
C11594-K1,14062,C11594
C11595-K1,18175,C11595
C11596-K1,13866,C11596
C11597-K2,16182,C11597
C11598-K1,10414,C11598
C11599-K1,10887,C11599
C11600-K1,14569,C11600
C11601-K1,21890,C11601
C11602-K1,20159,C11602
C11603-K1,23476,C11603
C11604-K1,11505,C11604
C11605-K1,20623,C11605
C11606-K1,21066,C11606
C11607-K1,13554,C11607
C11608-K1,10985,C11608
C11609-K1,15991,C11609
C11610-K1,11237,C11610
C11611-K1,21660,C11611
C11612-K1,19719,C11612
C11613-K1,14513,C11613
C11614-K1,18191,C11614
C11615-K1,14672,C11615
C11616-K1,23359,C11616
C11617-K1,11800,C11617
C11618-K1,22468,C11618
C11619-K1,21450,C11619
C11620-K1,21765,C11620
C11621-K1,15577,C11621
C11622-K1,19154,C11622
C11623-K1,18972,C11623
C11624-K1,13390,C11624
C11625-K2,13191,C11625
C11626-K1,14782,C11626
C11627-K1,17090,C11627
C11628-K1,14975,C11628
C11629-K1,21978,C11629
C11630-K1,12941,C11630
C11631-K1,11935,C11631
C11632-K1,17218,C11632
C11633-K1,16139,C11633
C11634-K1,18310,C11634
C11635-K1,21209,C11635
C11636-K1,15205,C11636
C11637-K1,14327,C11637
C11638-K1,16443,C11638
C11639-K1,18952,C11639
C11640-K1,12310,C11640
C11641-K1,14572,C11641
C11642-K1,20610,C11642
C11643-K1,12440,C11643
C11644-K1,19161,C11644
C11645-K1,18095,C11645
C11646-K1,20931,C11646
C11647-K1,13558,C11647
C11648-K1,17923,C11648
C11649-K1,18474,C11649
C11650-K1,22743,C11650
C11651-K1,14703,C11651
C11652-K1,19736,C11652
C11653-K1,20850,C11653
C11654-K1,18259,C11654
C11655-K1,22276,C11655
C11656-K1,15129,C11656
C11657-K1,15552,C11657
C11658-K1,18916,C11658
C11659-K1,15006,C11659
C11660-K1,15987,C11660
C11661-K1,19031,C11661
C11662-K1,21344,C11662
C11663-K1,16454,C11663
C11664-K1,18431,C11664
C11665-K1,11061,C11665
C11666-K1,17105,C11666
C11667-K1,15817,C11667
C11668-K1,17662,C11668
C11669-K1,22370,C11669
C11670-K2,15343,C11670
C11671-K1,10320,C11671
C11672-K1,11157,C11672
C11673-K1,12363,C11673
C11674-K1,17014,C11674
C11675-K1,12372,C11675
C11676-K1,18733,C11676
C11677-K1,10737,C11677
C11678-K1,10458,C11678
C11679-K1,17806,C11679
C11680-K1,22355,C11680
C11681-K1,14389,C11681
C11682-K1,16886,C11682
C11683-K1,11946,C11683
C11684-K1,12488,C11684
C11685-K1,12130,C11685
C11686-K1,12225,C11686
C11687-K2,18152,C11687
C11688-K1,13233,C11688
C11689-K1,21752,C11689
C11690-K1,19667,C11690
C11691-K1,10260,C11691
C11692-K1,10346,C11692
C11693-K1,12760,C11693
C11694-K1,22517,C11694
C11695-K1,17779,C11695
C11696-K1,12881,C11696
C11697-K1,17025,C11697
C11698-K1,20321,C11698
C11699-K1,10467,C11699
C11700-K1,16551,C11700
C11701-K1,15132,C11701
C11702-K1,10626,C11702
C11703-K1,15134,C11703
C11704-K1,22366,C11704
C11705-K1,17628,C11705
C11706-K1,23542,C11706
C11707-K1,17214,C11707
C11708-K1,18162,C11708
C11709-K2,17830,C11709
C11710-K1,11275,C11710
C11711-K1,20401,C11711
C11712-K1,18965,C11712
C11713-K1,16304,C11713
C11714-K1,21794,C11714
C11715-K1,19141,C11715
C11716-K1,20507,C11716
C11717-K1,12621,C11717
C11718-K1,20789,C11718
C11719-K1,11456,C11719
C11720-K1,10572,C11720
C11721-K1,11931,C11721
C11722-K1,19932,C11722
C11723-K1,19564,C11723
C11724-K1,17031,C11724
C11725-K1,21758,C11725
C11726-K1,20659,C11726
C11727-K1,10657,C11727
C11728-K1,19165,C11728
C11729-K1,19823,C11729
C11730-K1,12975,C11730
C11731-K1,15635,C11731
C11732-K1,15974,C11732
C11733-K1,20640,C11733
C11734-K1,12636,C11734
C11735-K1,19907,C11735
C11736-K1,19180,C11736
C11737-K1,14428,C11737
C11738-K1,22492,C11738
C11739-K1,12164,C11739
C11740-K1,17669,C11740
C11741-K1,11331,C11741
C11742-K1,21461,C11742
C11743-K2,15582,C11743
C11744-K1,20197,C11744
C11745-K1,22915,C11745
C11746-K1,14579,C11746
C11747-K1,13327,C11747
C11748-K1,22177,C11748
C11749-K1,19999,C11749
C11750-K1,10119,C11750
C11751-K1,21997,C11751
C11752-K1,17263,C11752
C11753-K1,16498,C11753
C11754-K1,15932,C11754
C11755-K1,11623,C11755
C11756-K1,22910,C11756
C11757-K1,16785,C11757
